""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"CaT2T08g00594"	41.6473898379717	1.33112060377146	0.339682743830259	3.91871717933553	8.90214959654372e-05	0.00102538751224149
"CaT2T11g02056"	757.482006384169	2.95828239683278	0.101928654855344	29.0230691362615	3.36660607596887e-185	1.82598772491006e-182
"CaT2T02g01059"	75.7357182341594	1.70131795301497	0.267489215418088	6.36032353811273	2.01329227802178e-10	4.51119354787359e-09
"CaT2T03g00080"	527.903783627607	1.01921334051774	0.115192723766584	8.84789687396385	8.9184004566806e-19	3.1872911399544e-17
"CaT2T02g00868"	998.454404804325	2.23329472493829	0.0861005827503836	25.9382068459733	2.47024492361149e-148	8.76034358390758e-146
"CaT2T12g02195"	27.4565338561636	1.27847397709921	0.418929144868922	3.05176661198693	0.00227498912555556	0.0181930071397962
"CaT2T04g01469"	61.3345218035237	1.39217003441209	0.27715141662176	5.02313880037656	5.08337792333657e-07	8.33267309193331e-06
"CaT2T04g01460"	198.905559063976	2.7109750242953	0.198070938908541	13.6868893500176	1.21604696542179e-42	8.82878822415086e-41
"CaT2T11g02245"	76.5496216982542	1.38081609632907	0.270949635211211	5.09620946805371	3.46521698793915e-07	5.8251655856505e-06
"CaT2T01g00461"	1492.88416799354	1.85631600164653	0.072587470145351	25.5735045997525	3.00811369152868e-144	1.02727082565705e-141
"CaT2T01g00220"	95.4283289285545	1.45895264638094	0.27707273426068	5.26559443055234	1.39736468909309e-07	2.47301364986236e-06
"CaT2T01g03754"	59.7912072541513	1.09930955588765	0.298330431370012	3.68487234386157	0.000228817295295932	0.00242154188104221
"CaT2T07g02914"	563.549159615739	1.9021512668648	0.11082434667817	17.1636587435845	4.9682793275042e-66	5.762266608711e-64
"CaT2T01g05038"	155.780308127869	1.58707018446968	0.185193165954656	8.5698096702892	1.03656216823217e-17	3.52030256802385e-16
"CaT2T04g00674"	123.299515923318	2.67373061934326	0.232846018799529	11.4828272913064	1.6093045258857e-30	8.85886112294275e-29
"CaT2T12g00635"	25.2360814518603	1.24534647498017	0.455891873617858	2.73167070318094	0.00630140878525079	0.0423022495117618
