""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"significant"	"up"	"down"
"CaT2T02g03631"	32.902730412296	-0.838135254054138	0.418821304718211	-2.0011762644645	0.0453733979014758	0.135148616983219	"No"	"No"	"No"
"CaT2T02g02196"	94.441147476149	-0.731287056871928	0.365456711791978	-2.00102237358329	0.045389978830745	0.135172661124572	"No"	"No"	"No"
"CaT2T02g00233"	433.64491337127	0.384971730118356	0.192393581000365	2.00095932575643	0.0453967733755284	0.135172661124572	"No"	"No"	"No"
"CaT2T03g02957"	114.987129287817	0.510100097078	0.254961760674475	2.00069255769407	0.0454255319519273	0.135235498392778	"No"	"No"	"No"
"CaT2T06g00754"	303.970967632973	-0.464313359432324	0.232137008895082	-2.00016947595882	0.0454819666559284	0.135343558754203	"No"	"No"	"No"
"CaT2T07g03385"	296.080532434424	-0.484208130255195	0.242070331064531	-2.00027871290892	0.0454701763246576	0.135343558754203	"No"	"No"	"No"
"CaT2T01g01433"	322.155745790829	-0.507861845872142	0.253912754552708	-2.00014310729207	0.0454848131056098	0.135343558754203	"No"	"No"	"No"
"CaT2T04g00422"	176.18119440191	-0.565908381976759	0.282964979459662	-1.99992374695057	0.0455084984759224	0.135368434766063	"No"	"No"	"No"
"CaT2T01g00021"	281.018448319505	0.410102071496661	0.205053877103956	1.99997228674077	0.045503256510594	0.135368434766063	"No"	"No"	"No"
"CaT2T03g00804"	15.3092013215169	1.05688631373348	0.528558362232217	1.99956407703025	0.0455473562254368	0.135392831074973	"No"	"Yes"	"No"
"CaT2T11g01764"	2484.80875150423	0.411284025713207	0.20567253105393	1.99970323506819	0.0455323186586673	0.135392831074973	"No"	"No"	"No"
"CaT2T01g02189"	868.937053977938	0.359820707160583	0.179938967292761	1.99968196202412	0.0455346171756794	0.135392831074973	"No"	"No"	"No"
"CaT2T02g03177"	15.8422838403374	-1.18062027554559	0.590430431657941	-1.9995925213922	0.0455442821569412	0.135392831074973	"No"	"No"	"Yes"
"CaT2T01g01725"	157.144607205627	0.561783137603213	0.280977869171956	1.99938571410906	0.0455666364334848	0.135427355187406	"No"	"No"	"No"
"CaT2T09g01613"	125.682337446879	-0.497730393258246	0.249135319789624	-1.9978315145301	0.0457349294664791	0.135904670135377	"No"	"No"	"No"
"CaT2T07g01926"	27.5490583352735	-0.952542750180432	0.476837261911724	-1.99762649915722	0.0457571681445018	0.135947886384253	"No"	"No"	"No"
"CaT2T06g03765"	422.764837463663	0.383550154493627	0.192067960826531	1.99695020889005	0.0458305921324084	0.136138406799319	"No"	"No"	"No"
"CaT2T09g02234"	123.24058420753	0.827153927781787	0.414220260566696	1.996893939109	0.0458367057422365	0.136138406799319	"No"	"No"	"No"
"CaT2T07g02728"	142.000665675502	-0.713849756092586	0.357619030135622	-1.99611792421077	0.0459210884480731	0.136366103298649	"No"	"No"	"No"
"CaT2T03g03165"	24.3495475372436	1.0003989420014	0.501258044896877	1.99577633154438	0.0459582741818276	0.13640774054035	"No"	"Yes"	"No"
"CaT2T08g02101"	1266.59564791054	-0.397032123538896	0.198923001999032	-1.99590856536957	0.0459438762169522	0.13640774054035	"No"	"No"	"No"
"CaT2T10g02802"	63.9916053195069	-0.642386845223172	0.321867309684492	-1.99581264047246	0.0459543203922884	0.13640774054035	"No"	"No"	"No"
"CaT2T01g04365"	358.880603974467	-0.429563104142599	0.215244016733617	-1.99570288020697	0.0459662733973052	0.136408564729849	"No"	"No"	"No"
"CaT2T08g02852"	83.9904973453627	0.650517981323532	0.32602852243289	1.99527935920832	0.0460124198162382	0.136522574483316	"No"	"No"	"No"
"CaT2T03g00288"	272.602524933461	-0.499865436484458	0.2505621862276	-1.99497555481258	0.0460455460633817	0.136597920529925	"No"	"No"	"No"
"CaT2T01g00265"	20.4673872668141	-1.05898462301362	0.530870108228667	-1.99480928874879	0.0460636838979223	0.136628784375536	"No"	"No"	"Yes"
"CaT2T01g03618"	124.250060921119	-0.54780760779147	0.274698700355972	-1.99421259394961	0.04612882641906	0.136799034332569	"No"	"No"	"No"
"CaT2T01g03325"	257.796753006483	-0.439336592446984	0.220330823301647	-1.99398606996309	0.0461535768628785	0.136849461037196	"No"	"No"	"No"
"CaT2T08g00755"	413.530607522197	-0.40412454239059	0.202681163201345	-1.9938929499291	0.0461637545787596	0.136856668633725	"No"	"No"	"No"
"CaT2T07g01820"	104.612636349481	-0.583539119244732	0.292700991076927	-1.99363561120081	0.0461918906908297	0.136917104185268	"No"	"No"	"No"
"CaT2T03g02743"	303.241292777461	0.41937357505861	0.210366700918636	1.99353592192717	0.0462027940904139	0.136926448649765	"No"	"No"	"No"
"CaT2T05g02863"	167.007705453241	0.498270322282219	0.249982677385336	1.99321940021532	0.0462374276536991	0.136987956053463	"No"	"No"	"No"
"CaT2T07g00869"	20.8924369992453	-0.921430590583893	0.462286024449787	-1.99320451376522	0.0462390570557455	0.136987956053463	"No"	"No"	"No"
"CaT2T12g00262"	167.12848329934	-0.499669982585895	0.250806423202873	-1.9922535324453	0.0463432473207949	0.137273609518639	"No"	"No"	"No"
"CaT2T03g01977"	153.004758303866	-0.554606226181709	0.27851041970868	-1.99133025888878	0.0464445909329269	0.13750463271679	"No"	"No"	"No"
"CaT2T02g00413"	677.727048999103	0.442272030455506	0.222086344251901	1.99144180586745	0.0464323370198676	0.13750463271679	"No"	"No"	"No"
"CaT2T05g03587"	278.397257468557	0.486375634535638	0.244245269485299	1.99134106286105	0.0464434039512737	0.13750463271679	"No"	"No"	"No"
"CaT2T05g03251"	336.263371034277	0.452034860307839	0.227044063819282	1.99095652493095	0.0464856670501287	0.137603182658776	"No"	"No"	"No"
"CaT2T07g01433"	108.02527118074	-0.911187743431707	0.457732864505465	-1.99065396891734	0.0465189425811384	0.137678612772389	"No"	"No"	"No"
"CaT2T12g01413"	304.738005959186	-0.406373597653235	0.204159753623763	-1.99046869150382	0.0465393295452278	0.137692814561379	"No"	"No"	"No"
"CaT2T03g00444"	59.005251681905	-0.581320656443936	0.292048770394273	-1.99049171020011	0.046536796278415	0.137692814561379	"No"	"No"	"No"
"CaT2T10g00167"	37.3032785273925	-0.704850504820323	0.354132078968879	-1.99036050863459	0.0465512369033374	0.137704981770656	"No"	"No"	"No"
"CaT2T10g00204"	197.844281803605	-0.448857674012887	0.225558888734804	-1.98997998496358	0.0465931403568065	0.137803700831125	"No"	"No"	"No"
"CaT2T03g01021"	1012.38960139518	0.393105870056759	0.197548995359554	1.98991581476421	0.0466002099380244	0.137803700831125	"No"	"No"	"No"
"CaT2T08g02160"	1158.63703542528	0.350453423682755	0.176140167515873	1.98962808214188	0.0466319203191749	0.137868465298951	"No"	"No"	"No"
"CaT2T12g01886"	47.6872795847935	-0.693460672992421	0.348554471732914	-1.9895331411034	0.0466423875467703	0.137868465298951	"No"	"No"	"No"
"CaT2T11g01797"	386.693196288239	0.426340581442146	0.214294834898031	1.9895047010583	0.0466455234400448	0.137868465298951	"No"	"No"	"No"
"CaT2T03g00655"	22.5686730573004	-0.918471388096599	0.461796820422889	-1.98890799476599	0.0467113591742264	0.138039958376026	"No"	"No"	"No"
"CaT2T03g02844"	92.7485931341194	0.764849130483805	0.384630977089764	1.98852712350651	0.0467534222929369	0.138141153742603	"No"	"No"	"No"
"CaT2T12g02111"	812.019374902598	0.413097004044115	0.207802387672245	1.98793194183924	0.0468192175027006	0.13831242414761	"No"	"No"	"No"
"CaT2T10g01992"	70.0220990082532	-0.611699749970789	0.307747048067511	-1.9876705684488	0.0468481360088237	0.138374715052981	"No"	"No"	"No"
"CaT2T11g00115"	13.2786314929789	1.21365099658126	0.610661458055582	1.9874367058397	0.046874023444089	0.138402423720202	"No"	"Yes"	"No"
"CaT2T07g02795"	3242.35951540327	-0.427643775628247	0.215187931700417	-1.98730371284766	0.046888750478944	0.138402423720202	"No"	"No"	"No"
"CaT2T05g00785"	19.412197607379	-1.22453365991731	0.616163551227098	-1.987351665769	0.0468834399433284	0.138402423720202	"No"	"No"	"Yes"
"CaT2T11g02292"	60.2960611278421	0.62518613156806	0.314590277964623	1.98730277239643	0.0468888546340661	0.138402423720202	"No"	"No"	"No"
"CaT2T05g00789"	33.983323139398	-0.868709210777978	0.437238281161912	-1.98680959148746	0.0469435013218066	0.138540577071673	"No"	"No"	"No"
"CaT2T04g00538"	48.4260125195831	-0.710417898267459	0.357590295945145	-1.98668114410028	0.0469577426682243	0.138555460039132	"No"	"No"	"No"
"CaT2T11g03486"	31.0930787149626	-0.876449335804664	0.441188124605477	-1.98656601781476	0.0469705101529554	0.138555460039132	"No"	"No"	"No"
"CaT2T07g03317"	513.023476090516	-0.389328386804418	0.195981983822886	-1.98655192283524	0.0469720734843408	0.138555460039132	"No"	"No"	"No"
"CaT2T01g00550"	139.199807979463	-0.517263752009038	0.260414873472895	-1.98630648515119	0.0469993029925452	0.138612635503557	"No"	"No"	"No"
"CaT2T03g03132"	148.391176286228	0.528755112674802	0.266230877708239	1.98607733718349	0.0470247372616455	0.138664498157942	"No"	"No"	"No"
"CaT2T07g02991"	845.705102362996	0.386525407415385	0.194634722254824	1.9859016055179	0.0470442504344366	0.138675743062699	"No"	"No"	"No"
"CaT2T01g03703"	20.6738393055142	-0.925240444528704	0.465895586154358	-1.98593949379498	0.0470400427596611	0.138675743062699	"No"	"No"	"No"
"CaT2T02g04248"	25.258712622916	0.788473518312637	0.39708505114864	1.98565399536405	0.04707175652534	0.138733675471581	"No"	"No"	"No"
"CaT2T02g00213"	52.841018273401	0.748438122463684	0.376942171337479	1.98555157627508	0.047083137835474	0.138744072227103	"No"	"No"	"No"
"CaT2T08g03139"	7169.39691271294	0.427594143951393	0.215366270377631	1.98542763080604	0.0470969143578942	0.138761522522775	"No"	"No"	"No"
"CaT2T01g05420"	98.1630890839593	0.596991898652644	0.300714234876683	1.98524655441556	0.0471170470698934	0.138797691101674	"No"	"No"	"No"
"CaT2T03g01915"	442.654996329262	-0.400540858549724	0.201828622075671	-1.98455924848732	0.047193530066123	0.138999816963676	"No"	"No"	"No"
"CaT2T06g01627"	194.778256274742	-0.530534537772922	0.267344821524069	-1.98445788008338	0.047204819113219	0.139009890724142	"No"	"No"	"No"
"CaT2T10g00032"	27.4167748310368	-0.983181969670867	0.49562064850624	-1.98373891934102	0.0472849524724055	0.139222661729586	"No"	"No"	"No"
"CaT2T08g00088"	753.575123654443	0.446423291919834	0.225080266562232	1.98339596241949	0.0473232177774285	0.139312108857866	"No"	"No"	"No"
"CaT2T08g01650"	246.991548087782	0.451265255318075	0.22754187572604	1.98321849056654	0.0473430293629771	0.139347210384264	"No"	"No"	"No"
"CaT2T01g03923"	177.708353122156	0.431651505696727	0.217666251149285	1.98308880415588	0.0473575109613476	0.139366614799795	"No"	"No"	"No"
"CaT2T05g00322"	238.771847431258	-0.457120495782809	0.230531502666127	-1.98289817441933	0.0473788046358524	0.139406056411887	"No"	"No"	"No"
"CaT2T11g00150"	109.617083768224	-0.502227413148623	0.253315998278432	-1.9826122967433	0.0474107527613228	0.139476829022736	"No"	"No"	"No"
"CaT2T06g02365"	22.4899508470001	-1.09871712279218	0.55433510678022	-1.9820449929176	0.0474742051770643	0.139638928248592	"No"	"No"	"Yes"
"CaT2T05g00212"	423.569503770031	-0.436473960974556	0.220221354856537	-1.98197836562624	0.0474816620621133	0.139638928248592	"No"	"No"	"No"
"CaT2T03g00708"	577.500113815321	0.445935897981873	0.225048813060635	1.98150744239529	0.0475343955814939	0.139770744397915	"No"	"No"	"No"
"CaT2T03g00815"	108.209236199463	-0.808549485008439	0.408087085005039	-1.9813160345382	0.0475558433142746	0.139810538856711	"No"	"No"	"No"
"CaT2T07g00266"	842.633343942097	-0.394184333118711	0.199005681077173	-1.98076924731536	0.0476171570228363	0.139953239685626	"No"	"No"	"No"
"CaT2T08g02693"	200.311708313156	0.493892058130843	0.249347005281718	1.98074188848923	0.0476202266359278	0.139953239685626	"No"	"No"	"No"
"CaT2T04g01971"	27.8121193866587	-0.791829270308584	0.399781027116213	-1.98065745145631	0.0476297013743262	0.139957801809522	"No"	"No"	"No"
"CaT2T07g00462"	39.817953292626	-0.672841491434897	0.339731903617335	-1.98050723017396	0.0476465617269707	0.139984061112367	"No"	"No"	"No"
"CaT2T08g02257"	20.8920541276469	0.965812494066362	0.487688035666825	1.98038996947257	0.0476597261766962	0.139987881321852	"No"	"No"	"No"
"CaT2T01g04519"	58.1300169308256	-0.719424046904928	0.363280438787405	-1.98035448676041	0.0476637102994984	0.139987881321852	"No"	"No"	"No"
"CaT2T01g06005"	102.498239026305	0.566277691866581	0.285968688875583	1.98020872177706	0.0476800802383419	0.140012682428615	"No"	"No"	"No"
"CaT2T09g02221"	100.450900428756	0.817377543863024	0.412815923868313	1.98000488015032	0.0477029803213103	0.140056647890355	"No"	"No"	"No"
"CaT2T02g00874"	68.2723828827657	0.625775320336283	0.316114895501959	1.97958188380403	0.0477505302977191	0.140128068823812	"No"	"No"	"No"
"CaT2T01g02834"	27.6776764449362	0.8795941867097	0.444314465643094	1.97966587794208	0.047741085157898	0.140128068823812	"No"	"No"	"No"
"CaT2T11g03419"	52.6110780110274	0.661976745809875	0.334403164767378	1.97957679697908	0.0477511023615615	0.140128068823812	"No"	"No"	"No"
"CaT2T05g00437"	911.224324404031	0.477161644845441	0.241169159623326	1.97853508960558	0.0478683741146105	0.140425555813469	"No"	"No"	"No"
"CaT2T06g03202"	70.9258550631795	-0.7901184742947	0.399335770304391	-1.97858176764991	0.0478631140893399	0.140425555813469	"No"	"No"	"No"
"CaT2T03g01358"	788.237627934545	0.365575937894602	0.184778707697459	1.97845272569589	0.0478776566705066	0.140429467498119	"No"	"No"	"No"
"CaT2T11g02396"	303.905958937093	-0.565283741836745	0.28573918226613	-1.97832070965421	0.0478925382636562	0.140449797637077	"No"	"No"	"No"
"CaT2T06g03271"	301.157327264997	0.44467431681265	0.224830158008877	1.97782326335016	0.0479486481432973	0.140567676418767	"No"	"No"	"No"
"CaT2T08g00553"	184.517961925281	0.521306901210375	0.263574606394833	1.97783431545549	0.0479474009118857	0.140567676418767	"No"	"No"	"No"
"CaT2T03g03272"	724.520263810104	0.393483650983224	0.19896254690089	1.97767699053044	0.0479651576169	0.140569421775076	"No"	"No"	"No"
"CaT2T02g01783"	36.9628948238307	0.779873348219095	0.394328176387452	1.97772666250666	0.0479595507206926	0.140569421775076	"No"	"No"	"No"
"CaT2T03g00840"	27.9739502004785	0.831079534847695	0.420284043354212	1.97742347821487	0.0479937822771958	0.140629981374845	"No"	"No"	"No"
"CaT2T06g01154"	137.796390373891	-0.518845826300892	0.262402312566185	-1.97729136312404	0.0480087053855509	0.140650379658564	"No"	"No"	"No"
"CaT2T12g00610"	222.094002341756	0.554113550010621	0.280267764269174	1.9770862748184	0.0480318789342316	0.140671613602807	"No"	"No"	"No"
"CaT2T02g03716"	180.296275950835	-0.809988795399209	0.409686277725383	-1.97709525419388	0.0480308641306925	0.140671613602807	"No"	"No"	"No"
"CaT2T09g00687"	227.02139298861	-0.454826354599024	0.230110540037003	-1.97655593927112	0.0480918467342067	0.140730588770332	"No"	"No"	"No"
"CaT2T02g01901"	47.4777730586175	0.623829630271669	0.31561440726053	1.97655625320271	0.0480918112177291	0.140730588770332	"No"	"No"	"No"
"CaT2T09g00332"	31.7818423343551	-0.824029983834155	0.416888347831259	-1.97662033040964	0.0480845623395369	0.140730588770332	"No"	"No"	"No"
"CaT2T12g01470"	78.8026874456585	0.634012725097187	0.320730028039207	1.97678006319908	0.0480664962049304	0.140730588770332	"No"	"No"	"No"
"CaT2T05g01897"	218.385529516686	0.476010616077792	0.240813333502625	1.9766788207041	0.0480779462948683	0.140730588770332	"No"	"No"	"No"
"CaT2T02g03045"	90.3396228722095	0.549761791223274	0.27820153113461	1.97612784150087	0.0481402998497405	0.140849045568982	"No"	"No"	"No"
"CaT2T07g02797"	290.775921247477	0.477104259251952	0.241471861631831	1.97581720713856	0.0481754838516199	0.140928646749912	"No"	"No"	"No"
"CaT2T01g02097"	143.495610422757	-0.577069520602207	0.292110494659501	-1.97551793294818	0.0482094015740181	0.141001589790777	"No"	"No"	"No"
"CaT2T01g00493"	255.173518692694	0.52583932682563	0.266186252779322	1.97545636311117	0.0482163819724942	0.141001589790777	"No"	"No"	"No"
"CaT2T07g00743"	43.0723996163085	-0.771519222269621	0.390567933600397	-1.97537779191824	0.0482252911102412	0.141004302011506	"No"	"No"	"No"
"CaT2T01g02928"	3019.25154585223	-0.432347095739962	0.218927065085057	-1.97484534665455	0.0482857011871439	0.141157570275043	"No"	"No"	"No"
"CaT2T10g02892"	68.389705131503	-0.610704385541506	0.309260224350271	-1.97472658122959	0.0482991847203205	0.141171377994365	"No"	"No"	"No"
"CaT2T10g00976"	995.250023785903	-0.383061120718515	0.193988100496198	-1.97466298055752	0.0483064066554929	0.141171377994365	"No"	"No"	"No"
"CaT2T01g01671"	196.382149843159	-0.617524235849971	0.312940662015829	-1.97329497506699	0.0484619650957375	0.141602559606566	"No"	"No"	"No"
"CaT2T04g02712"	1020.11605704765	0.4092226468176	0.207430562538932	1.97281751449136	0.0485163569712053	0.141738045684358	"No"	"No"	"No"
"CaT2T03g04980"	5410.10576957677	-0.413391413514397	0.209609755498525	-1.97219548551644	0.0485872948411538	0.141921817239389	"No"	"No"	"No"
"CaT2T02g04152"	123.502866497421	-0.57316417798926	0.290644138395351	-1.97204795236438	0.0486041326944314	0.141947529869371	"No"	"No"	"No"
"CaT2T05g00600"	142.772320806139	-0.441853692219158	0.224083590151961	-1.97182529929798	0.0486295532069887	0.141998295364407	"No"	"No"	"No"
"CaT2T09g00524"	52.5233248271703	-0.639652569106304	0.324431057499805	-1.97161324207282	0.0486537743608985	0.142045542531752	"No"	"No"	"No"
"CaT2T03g02276"	15.3850242204497	1.11820391655613	0.567345226949937	1.97094090765093	0.0487306353087416	0.142222931333922	"No"	"Yes"	"No"
"CaT2T05g00686"	14.7634131829386	1.09935415884774	0.557762877738112	1.97100632316358	0.0487231525646758	0.142222931333922	"No"	"Yes"	"No"
"CaT2T09g00729"	212.810107986524	0.437955324597193	0.222225683838458	1.97076826149202	0.048750388576424	0.142244820134769	"No"	"No"	"No"
"CaT2T01g01560"	169.757010774738	-0.468375483676928	0.237665426918604	-1.97073461525112	0.0487542389853972	0.142244820134769	"No"	"No"	"No"
"CaT2T11g01686"	366.855525334344	0.678916347130228	0.344535299306674	1.97052768902474	0.0487779248258197	0.142290426019308	"No"	"No"	"No"
"CaT2T02g04033"	17.4641422759507	-1.01035677750229	0.512758104632861	-1.97043551018217	0.0487884792002534	0.142297717277807	"No"	"No"	"Yes"
"CaT2T10g02956"	30.1040084365772	-0.771140829216405	0.391383025076495	-1.97029707424252	0.0488043335623866	0.142320461656177	"No"	"No"	"No"
"CaT2T08g00536"	205.612039739187	-0.625033138494653	0.317278931846607	-1.96997996323574	0.0488406669707872	0.142383156353461	"No"	"No"	"No"
"CaT2T03g00384"	222.468342026525	0.51124199558029	0.259517820101677	1.96996874966039	0.0488419521964211	0.142383156353461	"No"	"No"	"No"
"CaT2T12g00688"	585.640605787542	0.414194668926933	0.210329994066615	1.96926106885046	0.048923119331162	0.142549204371484	"No"	"No"	"No"
"CaT2T06g00848"	118.941235622232	-0.561158493758514	0.284948079917265	-1.96933593629214	0.0489145270912729	0.142549204371484	"No"	"No"	"No"
"CaT2T01g00665"	199.305398016111	0.551548590422392	0.28007098797871	1.96931711636022	0.0489166868611559	0.142549204371484	"No"	"No"	"No"
"CaT2T09g01104"	332.981820403065	-0.406736242939068	0.20657178704149	-1.96898254483017	0.0489550955548221	0.142618851924717	"No"	"No"	"No"
"CaT2T08g01620"	485.479537225301	-0.480908473743351	0.244260326251133	-1.96883579549841	0.0489719503112047	0.142644431030131	"No"	"No"	"No"
"CaT2T07g00910"	111.238504637784	-0.543940418158033	0.276294390403317	-1.96869873964514	0.0489876961307366	0.142666772147312	"No"	"No"	"No"
"CaT2T11g03469"	251.182090218694	0.600373345919073	0.304978104899538	1.96857851850329	0.0490015113733356	0.142683484410969	"No"	"No"	"No"
"CaT2T02g03108"	107.764618157655	-0.53851309087694	0.273602436036937	-1.96823207672113	0.0490413411082426	0.142775928150661	"No"	"No"	"No"
"CaT2T06g01159"	41.0489279752665	-0.700123625381784	0.35578375593035	-1.96783471339497	0.0490870586461364	0.142885479987254	"No"	"No"	"No"
"CaT2T08g03063"	6440.38979303139	-1.43564430205935	0.729647820646935	-1.96758526707645	0.0491157762723426	0.142945519543197	"No"	"No"	"Yes"
"CaT2T03g00748"	142.73986312281	0.454718439532342	0.231123697649119	1.96742456164176	0.0491342850288978	0.142975832535086	"No"	"No"	"No"
"CaT2T04g01083"	20.9275138670923	1.01763365166809	0.517424300402318	1.96672953101901	0.0492144004659789	0.143185375268772	"No"	"Yes"	"No"
"CaT2T07g01947"	40.9517194293117	-1.02863747493373	0.523067970833868	-1.96654647634779	0.0492355192100487	0.143223231082615	"No"	"No"	"Yes"
"CaT2T10g01112"	70.5095331930637	-0.578092393273086	0.293992285298806	-1.96635225541898	0.0492579345023285	0.143264845393173	"No"	"No"	"No"
"CaT2T10g00646"	756.479436883871	-0.397916455576893	0.202376015460777	-1.96622339199091	0.0492728115245956	0.143284524838437	"No"	"No"	"No"
"CaT2T11g01422"	301.679709192995	-0.417892451506588	0.212595565415087	-1.96566871322393	0.0493368911137408	0.143447254512071	"No"	"No"	"No"
"CaT2T02g02411"	42.0576987047911	-0.791685693793202	0.402780211713019	-1.9655526035556	0.0493503135973184	0.143462669081821	"No"	"No"	"No"
"CaT2T02g01063"	525.250838899925	-0.366788059165214	0.186625744874701	-1.9653668866076	0.0493717891751875	0.143501485286091	"No"	"No"	"No"
"CaT2T06g01855"	131.487146423333	-0.454738237578511	0.231439594681705	-1.96482472328862	0.0494345276695026	0.143656058878351	"No"	"No"	"No"
"CaT2T01g01452"	885.002834307823	0.382829235532888	0.194847161821585	1.96476680467859	0.0494412338945076	0.143656058878351	"No"	"No"	"No"
"CaT2T06g03343"	16.5399734967992	1.03768991564711	0.528195866087995	1.96459302745514	0.0494613596269749	0.14369090267557	"No"	"Yes"	"No"
"CaT2T04g00967"	93.6432483499167	0.52339394213123	0.26644409976446	1.96436679436293	0.0494875707494469	0.143743410861514	"No"	"No"	"No"
"CaT2T06g00100"	32.4967264114659	-0.792277322017086	0.403342181203231	-1.9642808487166	0.0494975313731194	0.143748707749059	"No"	"No"	"No"
"CaT2T09g01340"	462.960653636339	-0.369359876905921	0.18808710113853	-1.96377037377954	0.0495567272515916	0.143873318591063	"No"	"No"	"No"
"CaT2T02g02709"	82.8508316326888	-0.563674080052133	0.28702802625215	-1.96382941210401	0.0495498779928174	0.143873318591063	"No"	"No"	"No"
"CaT2T06g03392"	113.577584470153	-0.692248815131214	0.352583825628125	-1.96335953272382	0.0496044124678691	0.143917153992014	"No"	"No"	"No"
"CaT2T08g00338"	493.836900941204	0.368662549917421	0.187751661848469	1.96356477640641	0.0495805855771528	0.143917153992014	"No"	"No"	"No"
"CaT2T03g04052"	303.692010798793	-0.450741843167837	0.229571600202199	-1.96340419621085	0.0495992266332461	0.143917153992014	"No"	"No"	"No"
"CaT2T06g02876"	1156.9783025818	0.448647668657472	0.228497751773468	1.96346644627935	0.0495919995960924	0.143917153992014	"No"	"No"	"No"
"CaT2T02g00643"	223.330153284774	0.405528161133384	0.206561390298151	1.96323311219025	0.0496190935001862	0.143936109322544	"No"	"No"	"No"
"CaT2T05g01602"	356.70901594729	0.545383502851704	0.277890150298691	1.962586663347	0.0496942216372271	0.144130375873133	"No"	"No"	"No"
"CaT2T09g01364"	30.7693792355289	-0.805406722387697	0.410505791022425	-1.9619862618301	0.0497640837328068	0.144285623374982	"No"	"No"	"No"
"CaT2T04g00117"	3370.16734431635	-0.512478015307111	0.261201326614597	-1.9620038762792	0.0497620329617271	0.144285623374982	"No"	"No"	"No"
"CaT2T04g02837"	49.344767420715	-0.696030064212167	0.354777284870308	-1.9618788854157	0.0497765866187085	0.144298191533657	"No"	"No"	"No"
"CaT2T10g02712"	460.826686521584	0.575929350808564	0.293579627362899	1.96174835420936	0.0497917891909068	0.144318580450625	"No"	"No"	"No"
"CaT2T03g01129"	36.2344243815593	1.08734890335967	0.554491883243824	1.9609825431503	0.049881059324832	0.144553607944961	"No"	"Yes"	"No"
"CaT2T08g02254"	56.1297557129403	-0.582050125008789	0.296878806766778	-1.96056475484973	0.0499298172066648	0.144671174474814	"No"	"No"	"No"
"CaT2T03g03279"	161.572853826351	-0.650273947006691	0.331688770229555	-1.96049431084643	0.0499380422925461	0.144671278310941	"No"	"No"	"No"
"CaT2T04g02088"	502.051820470405	-0.361075218260839	0.184186807963323	-1.96037502497323	0.0499519727762831	0.144687908028499	"No"	"No"	"No"
"CaT2T06g03432"	28.5573316835264	-0.865696245182095	0.44162694015348	-1.96024328787831	0.0499673611286959	0.144708754376974	"No"	"No"	"No"
"CaT2T02g04135"	703.178540679923	0.420136068079967	0.214369531097235	1.95986839141519	0.0500111749405248	0.144811902392937	"No"	"No"	"No"
"CaT2T08g00546"	42.1677251645697	-0.786752943004927	0.401512915653488	-1.95947107137123	0.050057644527262	0.144922705378337	"No"	"No"	"No"
"CaT2T09g00236"	14.2849986695164	1.13031597369026	0.576928616897986	1.95919554097994	0.0500898911426883	0.144992301642918	"No"	"Yes"	"No"
"CaT2T03g02963"	96.8137382597982	-0.616239752819988	0.314602422707441	-1.95878896137125	0.0501375068692187	0.145106355889846	"No"	"No"	"No"
"CaT2T03g00154"	619.009988122421	0.35761751609039	0.182618467961913	1.95827683849026	0.0501975370660697	0.145256296447041	"No"	"No"	"No"
"CaT2T03g00319"	181.994531514615	0.54265837016436	0.277181080076568	1.95777565342648	0.0502563434670244	0.145402647181207	"No"	"No"	"No"
"CaT2T03g01883"	509.445291497133	-0.367646695844858	0.18781120421994	-1.9575333504295	0.0502847947164585	0.145437325386535	"No"	"No"	"No"
"CaT2T02g03174"	153.187383123412	0.529211947310267	0.270336746821732	1.9576027067428	0.0502766495104642	0.145437325386535	"No"	"No"	"No"
"CaT2T04g01074"	200.882121589408	0.850540637177656	0.434531308947906	1.95737480743792	0.0503034181603537	0.14546737358337	"No"	"No"	"No"
"CaT2T06g03344"	15.2396948434649	-1.04161126303034	0.532241203662181	-1.95702861008006	0.0503441047444079	0.145534632340952	"No"	"No"	"Yes"
"CaT2T07g03297"	396.875319560488	-0.555735528046653	0.283978028792829	-1.95696663720446	0.0503513909695402	0.145534632340952	"No"	"No"	"No"
"CaT2T04g00088"	2674.76558804975	-0.414463285726086	0.211777082167584	-1.95707335979873	0.0503388440158478	0.145534632340952	"No"	"No"	"No"
"CaT2T12g02052"	113.322318453375	0.484526963040204	0.247679777458125	1.95626372089309	0.0504340955565271	0.145749833486277	"No"	"No"	"No"
"CaT2T06g00749"	21.8958473521369	-0.892568765733364	0.456312233997974	-1.95604829156811	0.0504594655823098	0.145799299799981	"No"	"No"	"No"
"CaT2T04g02495"	856.079575197893	0.389395302151145	0.199086115549153	1.95591390729107	0.0504752967566208	0.145821192559683	"No"	"No"	"No"
"CaT2T01g00987"	224.710570701881	-0.495275315425709	0.253271661053855	-1.95551019551451	0.0505228811601948	0.145934797020275	"No"	"No"	"No"
"CaT2T08g01355"	66.3667486714692	-0.552974291900376	0.282797275200186	-1.9553734791431	0.0505390040623949	0.145957502986148	"No"	"No"	"No"
"CaT2T11g00351"	58.202483301026	0.592134399063564	0.302849271956066	1.95521156527484	0.05055810407019	0.14598879805557	"No"	"No"	"No"
"CaT2T03g04625"	130.830225888077	0.600770653584631	0.30731356663181	1.95491094053915	0.0505935830061925	0.146067370058408	"No"	"No"	"No"
