""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"significant"	"up"	"down"
"CaT2T01g00702"	422.391070294272	0.488034053962327	0.151453854049943	3.22232839186379	0.00127153308949959	0.0146676791301304	"Yes"	"No"	"No"
"CaT2T03g04980"	36396.2780860783	0.287739570727908	0.0893041084902544	3.22201940753161	0.0012729051271013	0.014675120388803	"Yes"	"No"	"No"
"CaT2T09g00898"	287.991726880187	0.546054361279642	0.169531641286428	3.22095838355667	0.00127762699031373	0.0147211507154471	"Yes"	"No"	"No"
"CaT2T11g03476"	1181.94512138727	0.412472886021757	0.128150165932047	3.21866837254409	0.00128787336039996	0.0148307470201905	"Yes"	"No"	"No"
"CaT2T11g01323"	635.922761200812	-0.520700002436493	0.161826773583731	-3.21763816274243	0.00129250759747915	0.0148756276341571	"Yes"	"No"	"No"
"CaT2T09g02328"	364.277260672606	-0.750392385259719	0.233272419373774	-3.21680714451441	0.00129625701254194	0.0149102793801619	"Yes"	"No"	"No"
"CaT2T12g01340"	751.16373791175	-0.377105061049808	0.117252896760804	-3.21616839726443	0.00129914575378812	0.0149349973415266	"Yes"	"No"	"No"
"CaT2T01g02245"	715.769362618611	-0.356559171151501	0.11087254394766	-3.21593749413581	0.00130019147694192	0.0149385118639878	"Yes"	"No"	"No"
"CaT2T02g01173"	555.587659957636	-0.490918557754365	0.152686596336587	-3.21520401615456	0.00130351843634412	0.0149597081719607	"Yes"	"No"	"No"
"CaT2T07g02437"	1191.26164709016	0.445227326389716	0.138469690673035	3.21534138067096	0.0013028947717171	0.0149597081719607	"Yes"	"No"	"No"
"CaT2T03g03106"	6173.01836102842	0.272569329880282	0.0847825090689688	3.21492407895775	0.00130479026473601	0.014965796064901	"Yes"	"No"	"No"
"CaT2T01g00234"	163.750047902439	0.61395975279317	0.191140317950193	3.21208920952592	0.00131773449893529	0.0151056821862617	"Yes"	"No"	"No"
"CaT2T11g01857"	525.467114039099	-0.43949448926544	0.13686731162978	-3.21109901284722	0.001322283666435	0.015149228362272	"Yes"	"No"	"No"
"CaT2T03g00356"	1686.83196670163	-0.349144698473885	0.108749494367407	-3.21054089037242	0.00132485417769903	0.0151700687947874	"Yes"	"No"	"No"
"CaT2T02g03978"	1406.47986083622	0.331504541330928	0.10328198211855	3.20970351779673	0.00132871946394493	0.0152057028450432	"Yes"	"No"	"No"
"CaT2T11g00709"	952.741954842316	-0.374334130470763	0.116634886447998	-3.20945252206047	0.00132988007784664	0.0152103621141588	"Yes"	"No"	"No"
"CaT2T06g00065"	16.1658210427089	2.22602795104983	0.693767467932401	3.2086081489003	0.00133379136144574	0.0152413757611574	"Yes"	"Yes"	"No"
"CaT2T06g01324"	4062.27718265123	0.386620843826516	0.120497389182601	3.20854125096962	0.00133410169762546	0.0152413757611574	"Yes"	"No"	"No"
"CaT2T03g02786"	2143.9445786544	-0.335822006545964	0.104690294656861	-3.20776637076697	0.00133770118659659	0.0152738539897202	"Yes"	"No"	"No"
"CaT2T07g02795"	18692.3276509813	-0.254438804767066	0.0793252663691776	-3.20753798144106	0.00133876381362265	0.0152773460178634	"Yes"	"No"	"No"
"CaT2T08g02507"	131.62974338757	0.882718941912263	0.275283209772801	3.20658474826996	0.00134320733535173	0.0153193934908166	"Yes"	"No"	"No"
"CaT2T08g02725"	560.172542846813	0.520262502712508	0.162280074720354	3.20595429604677	0.00134615367632711	0.0153443276476653	"Yes"	"No"	"No"
"CaT2T05g02913"	299.72277988376	0.53613838379646	0.167258622193812	3.205445415993	0.00134853621193502	0.0153628106717451	"Yes"	"No"	"No"
"CaT2T03g01127"	1487.22337993632	0.555438620879653	0.173335398485106	3.20441540351251	0.00135337055761406	0.0154005025065135	"Yes"	"No"	"No"
"CaT2T03g01310"	2184.42407602021	0.385760544395228	0.120378138639499	3.20457309570536	0.00135262939709669	0.0154005025065135	"Yes"	"No"	"No"
"CaT2T06g02369"	3921.40027791769	-0.377962799210559	0.118032836888915	-3.20218347006498	0.00136390100102331	0.0155115884550184	"Yes"	"No"	"No"
"CaT2T05g02010"	427.705499474044	-0.512843743995105	0.160164607498264	-3.20197921379518	0.00136486846376302	0.015513851170036	"Yes"	"No"	"No"
"CaT2T10g03302"	247.398118902646	-0.611023906035273	0.190870565019522	-3.20124743159208	0.00136833975921251	0.0155358125529938	"Yes"	"No"	"No"
"CaT2T08g01796"	783.187941701413	-0.420008875803393	0.13120017093016	-3.20128299243581	0.00136817088407927	0.0155358125529938	"Yes"	"No"	"No"
"CaT2T08g02097"	3868.41308103164	0.290006942078345	0.0906112723503661	3.20056141532785	0.00137160135180313	0.0155640902129566	"Yes"	"No"	"No"
"CaT2T02g02152"	1127.67611243564	-0.321567642100003	0.100485639013674	-3.200135315418	0.00137363080772095	0.0155783624244174	"Yes"	"No"	"No"
"CaT2T08g02345"	2700.51056218617	0.320376200380362	0.100147361684059	3.19904783304299	0.00137882289888355	0.0156109354233103	"Yes"	"No"	"No"
"CaT2T03g00139"	2661.37223957876	0.267979169121026	0.0837661357125695	3.19913491104037	0.00137840648679623	0.0156109354233103	"Yes"	"No"	"No"
"CaT2T09g03181"	890.46501571374	-0.490000178264816	0.153156947097958	-3.19933367404756	0.00137745642492638	0.0156109354233103	"Yes"	"No"	"No"
"CaT2T05g01863"	726.780462760706	0.411822160837904	0.128820515479084	3.19686782269373	0.00138928572121062	0.0157205778330038	"Yes"	"No"	"No"
"CaT2T04g02587"	87.1377920078566	0.852964946605146	0.266852357867788	3.19639276722354	0.00139157541407748	0.0157376654812224	"Yes"	"No"	"No"
"CaT2T01g03792"	1019.85433861318	0.376806750144764	0.11791299963592	3.19563365624002	0.00139524143418352	0.0157702904993633	"Yes"	"No"	"No"
"CaT2T03g00455"	1523.99469562539	-0.341833363621757	0.106982240838089	-3.19523465711568	0.00139717191327469	0.0157832733146481	"Yes"	"No"	"No"
"CaT2T01g05690"	176.187871579587	0.79898458105305	0.250079642861625	3.19492051376268	0.00139869356699396	0.0157916258595677	"Yes"	"No"	"No"
"CaT2T03g04820"	675.106807597057	-0.378561472619162	0.118518136781556	-3.19412271319199	0.00140256483992922	0.0158264820702354	"Yes"	"No"	"No"
"CaT2T06g02648"	1492.48062338802	-0.318553397475047	0.0997739243660046	-3.19275200909693	0.0014092391651085	0.0158867984882751	"Yes"	"No"	"No"
"CaT2T01g00079"	891.514328692158	-0.447539489199549	0.140175786878459	-3.1927018150973	0.00140948412802797	0.0158867984882751	"Yes"	"No"	"No"
"CaT2T09g00695"	1078.81088460754	0.399137603186102	0.125038605663695	3.19211495575715	0.0014123511054041	0.0159102297794601	"Yes"	"No"	"No"
"CaT2T05g00684"	520.030181825545	0.415962871059231	0.130352743731381	3.19105573961995	0.0014175392958844	0.0159597689715663	"Yes"	"No"	"No"
"CaT2T09g03045"	513.709357658053	-0.446909840483002	0.140066375366837	-3.19070040409437	0.00141928371174027	0.0159705018332781	"Yes"	"No"	"No"
"CaT2T09g03223"	2259.54141418545	0.288264527890107	0.0903630641909346	3.19007030661347	0.00142238185808821	0.0159875404060282	"Yes"	"No"	"No"
"CaT2T03g04229"	786.514561196878	-0.360016040376168	0.112854746996371	-3.19008327038068	0.00142231805336003	0.0159875404060282	"Yes"	"No"	"No"
"CaT2T04g00252"	3287.26717792031	0.559398487903052	0.17536633787083	3.189885212264	0.00142329313842921	0.0159888806819536	"Yes"	"No"	"No"
"CaT2T05g00754"	2708.35970206908	0.308748732502809	0.0967968058676271	3.18965827162761	0.00142441117630659	0.0159925408320919	"Yes"	"No"	"No"
"CaT2T04g00278"	333.773811679518	0.556054749807035	0.174353400566266	3.18923948716273	0.00142647647119888	0.0160068263057764	"Yes"	"No"	"No"
"CaT2T07g01497"	1816.58038801148	0.296765001499724	0.0930674335628449	3.1887094135816	0.00142909456255265	0.016027295519028	"Yes"	"No"	"No"
"CaT2T02g00306"	760.275148356402	0.367671255475312	0.115335919754714	3.18782956998341	0.00143344998639708	0.016067215366684	"Yes"	"No"	"No"
"CaT2T11g00511"	923.379083847356	0.428799918718872	0.134568731305959	3.18647515330989	0.00144017857497397	0.0161336764112095	"Yes"	"No"	"No"
"CaT2T03g00307"	1195.76248385468	-0.408966137529682	0.128375779434701	-3.18569545852458	0.00144406520176686	0.0161682441642083	"Yes"	"No"	"No"
"CaT2T03g04801"	14179.3842461193	0.296505119294661	0.0931053658906502	3.18461902231176	0.00144944691531379	0.0162195038134365	"Yes"	"No"	"No"
"CaT2T01g02168"	3878.38178924333	0.349740873964727	0.109870197296703	3.18321876696241	0.00145647524810501	0.0162620939344556	"Yes"	"No"	"No"
"CaT2T06g01483"	412.221011524654	-0.518758967341592	0.162960774744072	-3.18333640814053	0.00145588356277279	0.0162620939344556	"Yes"	"No"	"No"
"CaT2T04g01126"	401.684714238441	-0.460949733490217	0.144788608492621	-3.18360496926599	0.00145453364402301	0.0162620939344556	"Yes"	"No"	"No"
"CaT2T12g01558"	452.304215332714	-0.452576417886127	0.142167555775509	-3.18340155331061	0.00145555600545378	0.0162620939344556	"Yes"	"No"	"No"
"CaT2T07g02831"	48.2332916369352	1.17058805470543	0.367878850914624	3.18199334317564	0.00146265180252769	0.0163220298162668	"Yes"	"Yes"	"No"
"CaT2T12g02344"	222.205480485332	-0.645645478131679	0.202959165250147	-3.18115950731233	0.00146686841137031	0.0163600401217306	"Yes"	"No"	"No"
"CaT2T01g00692"	4473.22977276333	0.374161859787245	0.117688040889014	3.17926831784122	0.00147647348056815	0.0164580729719654	"Yes"	"No"	"No"
"CaT2T04g01330"	3550.19786913456	0.539896904473419	0.16985428279671	3.17858870311556	0.00147993927417959	0.0164876016158187	"Yes"	"No"	"No"
"CaT2T03g00185"	1484.31981171332	0.322598496317951	0.101510254563533	3.17798923571848	0.00148300256566457	0.0165026326652299	"Yes"	"No"	"No"
"CaT2T10g00666"	452.472296944982	0.527401976840479	0.165970492222852	3.17768520040493	0.00148455842473164	0.0165026326652299	"Yes"	"No"	"No"
"CaT2T11g01783"	301.925765144672	-0.579827695240269	0.182450146178585	-3.17800619722565	0.00148291581173839	0.0165026326652299	"Yes"	"No"	"No"
"CaT2T04g01124"	678.980465430054	-0.41158025832268	0.129519548735558	-3.17774623476346	0.0014842459691573	0.0165026326652299	"Yes"	"No"	"No"
"CaT2T08g01392"	553.296865491566	0.480356325847979	0.1511890169835	3.17719061497968	0.00148709261153599	0.0165217053104441	"Yes"	"No"	"No"
"CaT2T01g01282"	1095.45181301633	0.388226084796911	0.122219680295112	3.17646130197279	0.0014908367826767	0.0165360011713706	"Yes"	"No"	"No"
"CaT2T02g00792"	3771.60071795114	-0.29083618508456	0.0915517738961468	-3.17674003143265	0.00148940480796011	0.0165360011713706	"Yes"	"No"	"No"
"CaT2T10g00502"	880.380143366623	-0.582900796972446	0.183503814083808	-3.17650507638075	0.00149061180739099	0.0165360011713706	"Yes"	"No"	"No"
"CaT2T06g02732"	69.866789858786	-1.13810680116006	0.358524973116238	-3.17441429886413	0.00150139220535053	0.0166439343489353	"Yes"	"No"	"Yes"
"CaT2T01g01605"	648.448527596807	-0.486366344666154	0.153229043097174	-3.17411330669026	0.00150295007238611	0.0166520598854327	"Yes"	"No"	"No"
"CaT2T03g04161"	420.043572084913	-0.516911611439128	0.162884758581942	-3.17348053887489	0.0015062299919526	0.0166792456651383	"Yes"	"No"	"No"
"CaT2T04g00947"	11711.646236481	0.279680434941107	0.0881569209806026	3.1725295283696	0.0015111719105035	0.0167064771945971	"Yes"	"No"	"No"
"CaT2T01g00536"	439.601995348672	0.530053599645456	0.167074910160327	3.1725505591283	0.00151106246302036	0.0167064771945971	"Yes"	"No"	"No"
"CaT2T01g01631"	112.533041778342	0.822133944599905	0.259122261389641	3.1727646254355	0.00150994884256458	0.0167064771945971	"Yes"	"No"	"No"
"CaT2T07g02785"	17018.7700142145	-0.254333032102108	0.080173163298372	-3.17229633506643	0.00151238597582761	0.016710747506312	"Yes"	"No"	"No"
"CaT2T01g04815"	7520.90668484674	0.382011464182283	0.120433992504737	3.17195715459866	0.0015141534419775	0.0167211244711159	"Yes"	"No"	"No"
"CaT2T11g02062"	140.865059274888	0.655689374159455	0.206783658016306	3.17089551683891	0.00151969793186972	0.0167731777750979	"Yes"	"No"	"No"
"CaT2T02g00930"	2826.52565144389	-0.3348968406299	0.105637959694071	-3.17023200372068	0.00152317267361814	0.0168023424930761	"Yes"	"No"	"No"
"CaT2T11g03433"	682.089614379883	0.419669330026518	0.1324029038812	3.16963841218371	0.00152628744452227	0.0168275066316609	"Yes"	"No"	"No"
"CaT2T11g00440"	592.056752531184	-0.445319121100682	0.140539439063193	-3.16864165723934	0.00153153094700965	0.0168761000148929	"Yes"	"No"	"No"
"CaT2T07g01623"	3463.9651983909	0.312599092252468	0.0986856780614852	3.16762369568669	0.00153690312890818	0.0169260575358808	"Yes"	"No"	"No"
"CaT2T11g01268"	683.493480135532	-0.435213640987528	0.137463066401388	-3.16604054005835	0.00154529255509975	0.0170091716520167	"Yes"	"No"	"No"
"CaT2T06g01606"	1965.8915015213	0.298499139044485	0.0942967378519157	3.16552985653916	0.00154800774215132	0.0170297723655633	"Yes"	"No"	"No"
"CaT2T07g03280"	1427.36430773201	0.31959022495782	0.100966908463366	3.1652967276281	0.00154924869508556	0.0170341412895927	"Yes"	"No"	"No"
"CaT2T10g02638"	509.005732395623	0.450209104129696	0.142258128438202	3.16473377705984	0.00155224907769293	0.0170578400279735	"Yes"	"No"	"No"
"CaT2T02g03635"	1814.5767318029	0.343143994016472	0.10843858512835	3.16440862457142	0.00155398449431399	0.0170676196880938	"Yes"	"No"	"No"
"CaT2T08g02156"	2660.99616643445	-0.27789043650941	0.0878236480077049	-3.16418689969506	0.00155516891741297	0.0170713403674909	"Yes"	"No"	"No"
"CaT2T06g00856"	1325.64759035213	0.356302537934765	0.112646817173511	3.16300581654205	0.00156149211757718	0.0171314355312666	"Yes"	"No"	"No"
"CaT2T03g02616"	1500.05858060422	0.314566194637307	0.0994813019436737	3.16206350833058	0.00156655395044371	0.0171776342192325	"Yes"	"No"	"No"
"CaT2T01g01448"	618.452672683868	-0.381952020788788	0.120800436076148	-3.16184306278515	0.00156774030484955	0.0171813102790433	"Yes"	"No"	"No"
"CaT2T12g02485"	411.166977920774	-0.519427182660103	0.164342685122231	-3.16063463532785	0.00157425831302995	0.017243381749938	"Yes"	"No"	"No"
"CaT2T05g02776"	1051.96830055635	-0.370836420732311	0.117361756280985	-3.15977225020785	0.00157892508670864	0.0172851196992339	"Yes"	"No"	"No"
"CaT2T01g05685"	370.405410070388	-0.597697320626521	0.189206759369624	-3.15896389017949	0.00158331106688111	0.017323740112265	"Yes"	"No"	"No"
"CaT2T05g00617"	1717.12806408897	0.345399670805022	0.10935256385425	3.15858776997113	0.00158535563202501	0.0173367140540026	"Yes"	"No"	"No"
"CaT2T06g01732"	62.0252096851871	1.20884931612259	0.382758859331854	3.15825300094363	0.00158717745903192	0.0173472395048606	"Yes"	"Yes"	"No"
"CaT2T10g00472"	23414.8837556109	-0.300833102764056	0.0952880929856551	-3.15709018134452	0.00159352055668317	0.0174071425745472	"Yes"	"No"	"No"
"CaT2T06g03442"	766.700134030724	0.379261223381236	0.120137395951593	3.15689565582104	0.0015945839551689	0.017409338184421	"Yes"	"No"	"No"
"CaT2T11g01243"	4837.96546648696	-0.366312867005571	0.116069492261673	-3.15597888702517	0.00159960438797569	0.0174547101513867	"Yes"	"No"	"No"
"CaT2T12g01458"	1079.22270810399	0.435439404977445	0.137985756128592	3.15568372558432	0.00160122385245577	0.0174629421445298	"Yes"	"No"	"No"
"CaT2T04g00339"	761.105616425868	-0.402253344967621	0.127483513136876	-3.15533620834353	0.00160313251239662	0.0174743175095845	"Yes"	"No"	"No"
"CaT2T07g01859"	348.354626540514	-0.445181813578665	0.141172974100151	-3.15344928033352	0.00161353264520939	0.0175781886178316	"Yes"	"No"	"No"
"CaT2T05g01158"	533.752293682264	-0.494087473205198	0.156759706685462	-3.15187801541746	0.00162224029374615	0.0176635193149156	"Yes"	"No"	"No"
"CaT2T02g03939"	184.770476601477	-0.627665480681084	0.199187005972774	-3.1511366799041	0.00162636363112182	0.0176893333089743	"Yes"	"No"	"No"
"CaT2T03g00683"	127.961964077254	-1.03976112995615	0.329955371434832	-3.15121746748564	0.00162591381957341	0.0176893333089743	"Yes"	"No"	"Yes"
"CaT2T03g02587"	1523.78272666432	0.453764739117517	0.144036341091065	3.15034897221271	0.00163075546013136	0.0177275500665976	"Yes"	"No"	"No"
"CaT2T06g01537"	216.787863080889	0.601199496806929	0.190871962033953	3.14975279973276	0.0016340866465036	0.0177542019014899	"Yes"	"No"	"No"
"CaT2T04g00254"	7227.48419262842	0.263415227024772	0.0836420028324289	3.14931754506772	0.00163652263861946	0.0177711040913453	"Yes"	"No"	"No"
"CaT2T03g05027"	150.725504208682	-0.796796414790484	0.253083962942459	-3.14834810363564	0.00164196033211424	0.0178205662496721	"Yes"	"No"	"No"
"CaT2T08g01376"	3427.23374868334	-0.262417184382134	0.0833584051726492	-3.14805908100838	0.00164358470322007	0.0178286106415387	"Yes"	"No"	"No"
"CaT2T02g00834"	482.736029499847	0.422979432043671	0.134391718790762	3.14736232150003	0.00164750672707908	0.0178615565518504	"Yes"	"No"	"No"
"CaT2T01g02071"	329.063312692744	0.46874323170775	0.149028156599936	3.14533335446191	0.00165897678417999	0.0179762556855832	"Yes"	"No"	"No"
"CaT2T05g01949"	21527.6805647784	-0.253352041586763	0.0805687511549385	-3.1445447267707	0.00166345481064587	0.0180151085099293	"Yes"	"No"	"No"
"CaT2T01g01625"	1766.10690811316	-0.377265933783156	0.120018464118567	-3.14339911407676	0.00166997970193077	0.0180663881258716	"Yes"	"No"	"No"
"CaT2T08g01745"	974.863690382788	0.475693461797799	0.151323811829268	3.14354665037452	0.00166913808304188	0.0180663881258716	"Yes"	"No"	"No"
"CaT2T06g00427"	760.502904687452	0.429064927910802	0.136523094747183	3.14280106750698	0.00167339525118576	0.0180936421723015	"Yes"	"No"	"No"
"CaT2T04g01856"	2248.19359709145	-0.284616134181915	0.0905685468848376	-3.14254941667352	0.00167483439358104	0.0180995085135013	"Yes"	"No"	"No"
"CaT2T01g03313"	10223.4588575259	0.309574285259339	0.098518445172198	3.14229771611034	0.00167627495926877	0.0181053839501117	"Yes"	"No"	"No"
"CaT2T10g00012"	3133.05613705688	0.307180780160373	0.0977879465116906	3.14129492558318	0.00168202558618656	0.018157781020507	"Yes"	"No"	"No"
"CaT2T07g03258"	2232.58097845274	-0.321827811311316	0.102504729249503	-3.13963866513874	0.00169156337244117	0.0182509833241421	"Yes"	"No"	"No"
"CaT2T03g03124"	2858.09458452895	0.323846350235425	0.103175959700977	3.1387772032748	0.00169654385348741	0.0182949416508282	"Yes"	"No"	"No"
"CaT2T08g03227"	433.479538928051	0.532214565136682	0.169581472222503	3.13840042878257	0.00169872638547775	0.0183086970334433	"Yes"	"No"	"No"
"CaT2T01g05615"	1179.63707431011	-0.39134626841163	0.124705327501901	-3.13816800172922	0.00170007404740627	0.0183134443943385	"Yes"	"No"	"No"
"CaT2T04g00101"	94.2847926208902	0.790978577013727	0.252118780470809	3.13732509548336	0.0017049696528012	0.0183563852699188	"Yes"	"No"	"No"
"CaT2T09g03196"	124.430650494391	-0.743411456241841	0.23700101411628	-3.13674377729498	0.00170835350413149	0.0183830128933381	"Yes"	"No"	"No"
"CaT2T03g02662"	1314.83056279861	-0.389446185295325	0.124181887096636	-3.13609492012523	0.00171213779399988	0.0184139188318996	"Yes"	"No"	"No"
"CaT2T01g00217"	481.305123354584	-0.504543768089401	0.160992295058543	-3.13396220549518	0.00172463067793663	0.0185285361870712	"Yes"	"No"	"No"
"CaT2T03g00350"	22.007154833113	-2.01039051995706	0.641469571129839	-3.13403879223157	0.0017241806056204	0.0185285361870712	"Yes"	"No"	"Yes"
"CaT2T01g00591"	56.3608621181415	1.24400217303416	0.397015619234794	3.13338345587471	0.00172803527302306	0.0185552383279343	"Yes"	"Yes"	"No"
"CaT2T08g00325"	515.40320426898	0.448087384434557	0.143044314578605	3.13250747332797	0.00173320015087992	0.0185853641167434	"Yes"	"No"	"No"
"CaT2T03g00585"	1594.081592369	-0.437780533676874	0.139757069532463	-3.13243927581915	0.00173360284499073	0.0185853641167434	"Yes"	"No"	"No"
"CaT2T02g02878"	405.514947032212	0.426165219738787	0.136041257859358	3.13261746064835	0.00173255087662005	0.0185853641167434	"Yes"	"No"	"No"
"CaT2T03g00064"	1929.02199087517	0.278632527642531	0.0890580660272857	3.1286613337995	0.00175604578248718	0.0188159746343252	"Yes"	"No"	"No"
"CaT2T09g02122"	51.4530522101344	1.48202415574013	0.473834618808483	3.12772452014348	0.00176165212116248	0.0188660325569799	"Yes"	"Yes"	"No"
"CaT2T12g03709"	959.831435253232	0.386246914028916	0.123575701353554	3.1255894953317	0.00177449066443082	0.018993448060904	"Yes"	"No"	"No"
"CaT2T03g00430"	59.529291321841	-1.04241535946785	0.333588845006648	-3.1248507708556	0.00177895282653175	0.0190311185528333	"Yes"	"No"	"Yes"
"CaT2T06g00396"	2302.01536841148	0.585197254039246	0.187291866874797	3.12452037455767	0.00178095187551646	0.0190424128766159	"Yes"	"No"	"No"
"CaT2T03g01279"	11461.1933564214	-0.343742541963068	0.11007633292029	-3.12276520159862	0.00179160614093623	0.019146190136093	"Yes"	"No"	"No"
"CaT2T03g02720"	1080.3960581427	-0.468609213789065	0.150078484763785	-3.12242767193865	0.00179366172047723	0.0191580154239544	"Yes"	"No"	"No"
"CaT2T02g00420"	345.26749501365	-0.62646365418918	0.200729933475514	-3.12092792212079	0.00180282154404895	0.0192456681701301	"Yes"	"No"	"No"
"CaT2T04g00565"	132.637241793972	0.824095364991448	0.264081057907727	3.1206152062576	0.00180473688585968	0.0192559320903009	"Yes"	"No"	"No"
"CaT2T03g00388"	4487.13877181064	-0.271854639884281	0.0871349534219599	-3.11992638095297	0.00180896244501733	0.0192908213827601	"Yes"	"No"	"No"
"CaT2T02g04116"	1869.01497418095	0.385892254465059	0.123747733874559	3.11837835233599	0.00181849193611478	0.0193822052346087	"Yes"	"No"	"No"
"CaT2T02g03587"	2085.97994384437	0.287598049752063	0.0922736009044395	3.11679664533636	0.00182827637810506	0.0194762085724574	"Yes"	"No"	"No"
"CaT2T12g00946"	121.341082451885	-0.791800909642966	0.254166699131855	-3.1152818695269	0.00183769210984335	0.0195661870366074	"Yes"	"No"	"No"
"CaT2T12g01408"	1095.08076018671	0.379784014009533	0.121997011913815	3.11305996804113	0.00185158391090246	0.019682951242437	"Yes"	"No"	"No"
"CaT2T11g00650"	1114.00971461292	0.345073882174476	0.110844795680009	3.11312660244915	0.00185116589891603	0.019682951242437	"Yes"	"No"	"No"
"CaT2T01g03317"	469.027942646522	0.658434953227609	0.211498004770111	3.11319699655464	0.00185072439571779	0.019682951242437	"Yes"	"No"	"No"
"CaT2T11g00426"	1624.9410311126	-0.347119092467728	0.11152986956304	-3.11234195671257	0.00185609365558397	0.0197205066448808	"Yes"	"No"	"No"
"CaT2T10g01149"	367.74540705126	0.565643924635219	0.181796894189537	3.11140587498428	0.00186198822871628	0.0197727282341376	"Yes"	"No"	"No"
"CaT2T01g00676"	1958.29061861939	0.337904070795911	0.108646102138231	3.11013523859324	0.00187001703332987	0.0198475467149475	"Yes"	"No"	"No"
"CaT2T02g02443"	1258.81780487645	0.308452430129296	0.0992176286727138	3.1088470290575	0.00187818933235383	0.0199238087505133	"Yes"	"No"	"No"
"CaT2T05g02050"	1422.46001833285	-0.343648774205469	0.110614545972024	-3.10672318170869	0.00189173451085922	0.0200569561820983	"Yes"	"No"	"No"
"CaT2T01g00035"	1117.98024585079	0.564212695505197	0.181621361794589	3.10653267837134	0.00189295385097764	0.0200593487609898	"Yes"	"No"	"No"
"CaT2T07g02371"	150.437584802394	-0.982781214405546	0.316393567007129	-3.10619847205491	0.00189509472391459	0.0200627675262445	"Yes"	"No"	"No"
"CaT2T09g02318"	68.1782007700853	-1.03388889888061	0.33284985083987	-3.10617203604516	0.00189526416369685	0.0200627675262445	"Yes"	"No"	"Yes"
"CaT2T04g01431"	86.3005356846571	-1.08805114404669	0.350345072734696	-3.10565561991114	0.00189857688928728	0.0200767792897026	"Yes"	"No"	"Yes"
"CaT2T03g03306"	472.174113874523	-0.420636549679666	0.135442052967431	-3.10565692459502	0.00189856851325558	0.0200767792897026	"Yes"	"No"	"No"
"CaT2T04g00540"	1447.25108923457	1.40333217184511	0.452060237461064	3.10430348779786	0.00190727580388872	0.0201582076717809	"Yes"	"Yes"	"No"
"CaT2T02g00139"	574.663877224235	0.413923470427818	0.133347167042113	3.1041039686812	0.00190856250070011	0.0201612512829059	"Yes"	"No"	"No"
"CaT2T03g00798"	135.413851725517	0.718335165504962	0.231502422753198	3.10292720465725	0.0019161676704386	0.0202310024911841	"Yes"	"No"	"No"
"CaT2T02g03056"	3096.04525225749	0.316954154120144	0.102171040160471	3.10219171325194	0.00192093511341763	0.0202707355643292	"Yes"	"No"	"No"
"CaT2T03g04179"	175.709961481278	-0.676460788970094	0.218080831452529	-3.10188100652644	0.00192295237987377	0.0202708301266381	"Yes"	"No"	"No"
"CaT2T07g02328"	439.505379530839	0.612673551574021	0.197511668404883	3.10196129941088	0.00192243089122181	0.0202708301266381	"Yes"	"No"	"No"
"CaT2T01g04745"	434.584887645395	-0.416386548823455	0.134258125979635	-3.10138805964427	0.00192615683404472	0.0202940125307207	"Yes"	"No"	"No"
"CaT2T10g03033"	239.805685010631	-0.509510160406245	0.164346913318028	-3.10021131592713	0.00193382621677454	0.0203641887522314	"Yes"	"No"	"No"
"CaT2T10g00621"	1072.96294229117	0.365541548309809	0.117917330096801	3.09998155495658	0.0019353269431209	0.0203693665280405	"Yes"	"No"	"No"
"CaT2T10g00361"	38.3294022486069	1.26889657093748	0.409381944289944	3.09954209909849	0.00193820030950893	0.0203889784513063	"Yes"	"Yes"	"No"
"CaT2T02g03931"	285.59996454194	0.701388474184516	0.226382608628769	3.09824362583736	0.00194671323116484	0.0204656322920924	"Yes"	"No"	"No"
"CaT2T03g04644"	1331.68934568881	-0.347256146288425	0.112086027022958	-3.09812164380933	0.00194751471903252	0.0204656322920924	"Yes"	"No"	"No"
"CaT2T06g00031"	3997.2216938368	0.422750693079262	0.136474893726173	3.0976444204271	0.00195065324664406	0.0204879485379832	"Yes"	"No"	"No"
"CaT2T11g02261"	1312.56465709585	-0.333114286308955	0.107543651668912	-3.09747977811366	0.00195173711722018	0.0204886724832677	"Yes"	"No"	"No"
"CaT2T07g02781"	377.528315222845	0.527241753702271	0.170230810144086	3.09721696827975	0.00195346838836635	0.0204961883346941	"Yes"	"No"	"No"
"CaT2T01g03995"	4776.04242494109	0.284527629020856	0.091873260328946	3.09695800499649	0.00195517569918091	0.0205034451113585	"Yes"	"No"	"No"
"CaT2T07g00441"	1488.264157214	0.328077783372044	0.10594521606714	3.09667388062274	0.00195705046970063	0.0205124495492454	"Yes"	"No"	"No"
"CaT2T12g03701"	1296.52061685634	0.466518899252271	0.150712840428504	3.09541574510753	0.0019653720204547	0.0205889802682507	"Yes"	"No"	"No"
"CaT2T07g01634"	443.077882703098	0.630157230285766	0.203616787374142	3.0948196286383	0.00196932618007296	0.0206197031105461	"Yes"	"No"	"No"
"CaT2T08g02913"	98.7214667999978	-0.751774718135058	0.242952137187071	-3.09433259916622	0.00197256216295269	0.0206428783740414	"Yes"	"No"	"No"
"CaT2T05g02019"	503.15128426196	-0.40658364878683	0.131455092381421	-3.09294711540818	0.0019817944812887	0.0207287488050647	"Yes"	"No"	"No"
"CaT2T01g00293"	254.391296896976	-0.516670871343549	0.167099238573729	-3.09200015364271	0.00198812746252823	0.020773462259864	"Yes"	"No"	"No"
