""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"significant"	"up"	"down"
"CaT2T06g01807"	2127.29049544982	-0.148545095839266	0.113127392574116	-1.3130780482008	0.189156649999438	0.845709481057986	"No"	"No"	"No"
"CaT2T03g03098"	358.263868863577	0.280348796415807	0.213607133358421	1.31245053481148	0.189368165572026	0.845739245275722	"No"	"No"	"No"
"CaT2T09g01304"	148.083339227469	-0.294609251375401	0.22450327600477	-1.31227150275144	0.189428543754519	0.845823372672318	"No"	"No"	"No"
"CaT2T01g03975"	100.275660235082	0.391983573449289	0.298769472038607	1.3119933933499	0.189522363696649	0.846007268875925	"No"	"No"	"No"
"CaT2T06g00027"	137.523325949116	-0.338724215764744	0.258193013076091	-1.31190310585562	0.189552829458866	0.846007268875925	"No"	"No"	"No"
"CaT2T12g00684"	602.131470338872	-0.281861865288391	0.214910384662749	-1.31153208687755	0.189678060497494	0.846380668373763	"No"	"No"	"No"
"CaT2T01g02162"	705.990400123369	0.167213890914384	0.127531359031493	1.31115901362811	0.189804046379739	0.846678349219792	"No"	"No"	"No"
"CaT2T12g00492"	70.3714496466309	0.400610003540636	0.305555322827289	1.31108828291326	0.189827938912055	0.846678349219792	"No"	"No"	"No"
"CaT2T12g00040"	434.597892127078	-0.908978584163663	0.693958350856471	-1.30984602035816	0.190247931159604	0.846802712330679	"No"	"No"	"No"
"CaT2T06g03553"	89.9679882181872	-0.334444143343444	0.255344587470239	-1.30977572956162	0.190271715972342	0.846802712330679	"No"	"No"	"No"
"CaT2T06g02421"	500.646708150006	0.223909990375719	0.1709418279184	1.30986074679512	0.19024294834449	0.846802712330679	"No"	"No"	"No"
"CaT2T01g00932"	1376.38728643212	-0.160710975805512	0.122668023132554	-1.3101293369002	0.190152085461558	0.846802712330679	"No"	"No"	"No"
"CaT2T03g04656"	35.005566653579	0.536396740949292	0.409199013356724	1.31084563608584	0.189909920809967	0.846802712330679	"No"	"No"	"No"
"CaT2T03g00015"	71.8915759516306	0.405710718469878	0.309647867927377	1.31023255927934	0.19011717427635	0.846802712330679	"No"	"No"	"No"
"CaT2T11g03442"	6043.45013877498	0.134454785296879	0.102604942482684	1.31041236458536	0.190056372998653	0.846802712330679	"No"	"No"	"No"
"CaT2T01g06019"	2657.89614673631	-0.134299392218396	0.102485082913219	-1.3104286828954	0.190050855660829	0.846802712330679	"No"	"No"	"No"
"CaT2T04g02151"	5375.80629617712	0.133035645004163	0.101525437449006	1.31036761177202	0.190071504851734	0.846802712330679	"No"	"No"	"No"
"CaT2T02g00303"	431.047455377002	-0.217656138733678	0.166152151980433	-1.30998085874512	0.190202311034187	0.846802712330679	"No"	"No"	"No"
"CaT2T03g01349"	8351.95150425443	0.149646231869049	0.114306399602867	1.30916757407252	0.190477593454045	0.847192909851504	"No"	"No"	"No"
"CaT2T10g03283"	915.002092206548	-0.195991888525676	0.149709495070596	-1.30914801651862	0.190484216949078	0.847192909851504	"No"	"No"	"No"
"CaT2T05g02022"	2136.76312295217	0.211034476289047	0.161171565129437	1.30937784291892	0.190406393080207	0.847192909851504	"No"	"No"	"No"
"CaT2T02g03950"	101.755728245524	-0.336698139888571	0.257245424751351	-1.30885958502087	0.190581918827918	0.847442334408218	"No"	"No"	"No"
"CaT2T07g01439"	15545.2595931299	0.11769467862609	0.0899712339738746	1.30813676135937	0.190826926670926	0.848161330265602	"No"	"No"	"No"
"CaT2T12g00563"	2061.39850259526	-0.5734726725779	0.438353706034842	-1.30824187108006	0.190791284348367	0.848161330265602	"No"	"No"	"No"
"CaT2T01g03272"	134.572999947114	0.340550917521835	0.260452080545548	1.30753771215231	0.19103015564256	0.84820344360213	"No"	"No"	"No"
"CaT2T08g02247"	19823.4238601612	0.222047268590556	0.169806331972328	1.30765010945964	0.190992012434437	0.84820344360213	"No"	"No"	"No"
"CaT2T11g01070"	447.883512234596	0.21072854711979	0.161162908869177	1.30754991082252	0.191026015624359	0.84820344360213	"No"	"No"	"No"
"CaT2T07g03189"	711.043965962003	0.185916073550607	0.142219279530698	1.30724944018914	0.191128009392789	0.84820344360213	"No"	"No"	"No"
"CaT2T10g01091"	32.6995384042309	-0.561680205156533	0.429594105920643	-1.30746720547486	0.191054085686271	0.84820344360213	"No"	"No"	"No"
"CaT2T09g00269"	570.805330107636	0.194059960666857	0.148439808629084	1.3073309812179	0.191100326597432	0.84820344360213	"No"	"No"	"No"
"CaT2T02g03262"	2855.20544604346	0.1376485380302	0.1052738459503	1.30752834939824	0.191033333244545	0.84820344360213	"No"	"No"	"No"
"CaT2T04g02505"	2557.61998598646	-0.134497087914926	0.102972570604458	-1.30614480269276	0.191503319449519	0.848407307258408	"No"	"No"	"No"
"CaT2T06g03532"	134.33175127589	0.298717138331805	0.229175807757556	1.30344097509549	0.192424255221543	0.848407307258408	"No"	"No"	"No"
"CaT2T08g03085"	69.1270228290654	-0.505147689059712	0.387325604290254	-1.30419389646434	0.192167480402717	0.848407307258408	"No"	"No"	"No"
"CaT2T05g03183"	369.722688876367	0.195609160909395	0.150152078736862	1.30274027875561	0.192663445811698	0.848407307258408	"No"	"No"	"No"
"CaT2T05g01559"	347.558354316485	0.215719460220277	0.165287853267191	1.30511381179089	0.191854096344315	0.848407307258408	"No"	"No"	"No"
"CaT2T10g00689"	719.290307302815	0.15384898515681	0.118101759909685	1.30268156270035	0.192683499116723	0.848407307258408	"No"	"No"	"No"
"CaT2T10g00562"	3862.98365977388	0.151311696407871	0.116085832565532	1.30344670890354	0.192422298822396	0.848407307258408	"No"	"No"	"No"
"CaT2T10g00827"	288.696193963742	-0.248963374400401	0.190966640642302	-1.30370086399924	0.192335594734331	0.848407307258408	"No"	"No"	"No"
"CaT2T06g00512"	2351.77765290311	-0.129859967884418	0.0994669422255913	-1.30555906292862	0.191702549387447	0.848407307258408	"No"	"No"	"No"
"CaT2T03g01283"	4656.58350991477	-0.599019339182741	0.458638796798506	-1.30608082736164	0.191525072214226	0.848407307258408	"No"	"No"	"No"
"CaT2T01g04539"	203.080011222887	0.332876027924425	0.255573798151365	1.30246539485741	0.192757340178645	0.848407307258408	"No"	"No"	"No"
"CaT2T06g03100"	678.007730051573	-0.203969552929364	0.156120873582907	-1.30648482966019	0.191387734658531	0.848407307258408	"No"	"No"	"No"
"CaT2T05g00245"	229.766819699251	0.243791019139102	0.186704365101488	1.30575961095812	0.191634319052277	0.848407307258408	"No"	"No"	"No"
"CaT2T07g02828"	642.150337914576	-0.670700955501123	0.514009494661656	-1.3048415690115	0.191946801074936	0.848407307258408	"No"	"No"	"No"
"CaT2T01g03613"	2350.34942876243	0.154359073301696	0.118452370169254	1.30313199373837	0.192529702570048	0.848407307258408	"No"	"No"	"No"
"CaT2T09g01252"	160.778060194994	0.349889842093649	0.267798107090975	1.30654337289541	0.191367839336229	0.848407307258408	"No"	"No"	"No"
"CaT2T11g00548"	327.996762699299	0.21711287743102	0.166532554242099	1.30372633998869	0.192326905277016	0.848407307258408	"No"	"No"	"No"
"CaT2T06g03656"	332.13712549673	-0.220078109745587	0.168927402512284	-1.30279697948699	0.192644082256396	0.848407307258408	"No"	"No"	"No"
"CaT2T11g00177"	106.398136596642	0.330023292801507	0.252983488809845	1.30452502791425	0.192054631782845	0.848407307258408	"No"	"No"	"No"
"CaT2T06g00285"	1715.51408531894	0.132349313329425	0.101569258956699	1.3030449831858	0.192559404684841	0.848407307258408	"No"	"No"	"No"
"CaT2T11g00410"	1405.25312707535	-0.159024643297279	0.121823233422735	-1.30537204463662	0.19176619274258	0.848407307258408	"No"	"No"	"No"
"CaT2T09g02158"	647.073492998035	-0.178145977164745	0.136370217851413	-1.30634078299157	0.191436693930709	0.848407307258408	"No"	"No"	"No"
"CaT2T03g05162"	797.990699268432	0.162324358125899	0.124210604538373	1.30684782293087	0.191264399624895	0.848407307258408	"No"	"No"	"No"
"CaT2T06g02384"	50826.1980884072	0.146524022742869	0.112248786709457	1.30535061481002	0.191773486422907	0.848407307258408	"No"	"No"	"No"
"CaT2T02g04131"	1042.80029340895	-0.144821888638582	0.111088049431664	-1.30366758062189	0.19234694760308	0.848407307258408	"No"	"No"	"No"
"CaT2T10g02098"	154.021763458914	-0.300716725351063	0.230735560220344	-1.30329596818059	0.192473737044633	0.848407307258408	"No"	"No"	"No"
"CaT2T02g03494"	474.453700882032	0.209583911005919	0.160360306243122	1.30695629059331	0.191227556676475	0.848407307258408	"No"	"No"	"No"
"CaT2T09g02133"	363.316382184672	-0.21087861114244	0.161676109940177	-1.30432759187779	0.192121911533891	0.848407307258408	"No"	"No"	"No"
"CaT2T03g04721"	3641.71737292334	0.167023588276793	0.12823393579917	1.30249131975776	0.192748483360074	0.848407307258408	"No"	"No"	"No"
"CaT2T06g01575"	4227.69051280391	0.131333892512495	0.100764190241822	1.30337863279911	0.192445527616038	0.848407307258408	"No"	"No"	"No"
"CaT2T03g02440"	83.3203237754967	0.380471349824628	0.29145748061267	1.305409451234	0.191753461828255	0.848407307258408	"No"	"No"	"No"
"CaT2T07g03324"	472.340662962018	0.190431865218365	0.146125446521273	1.30320809791772	0.192503726239862	0.848407307258408	"No"	"No"	"No"
"CaT2T06g01354"	4248.20783393573	-0.14356753097626	0.110061905425861	-1.30442527249329	0.192088623005656	0.848407307258408	"No"	"No"	"No"
"CaT2T07g00750"	263.5716537516	-0.237002725193087	0.181443955638398	-1.30620347401053	0.191483371742686	0.848407307258408	"No"	"No"	"No"
"CaT2T11g00659"	514.913451205216	-0.211813481892103	0.162471336213589	-1.3036975433848	0.192336727364687	0.848407307258408	"No"	"No"	"No"
"CaT2T12g00589"	16.2385727861205	0.777466469293418	0.596302355775447	1.30381250679847	0.192297517279036	0.848407307258408	"No"	"No"	"No"
"CaT2T08g02277"	50.0609592495212	0.517543667966897	0.397123698589908	1.30323037835458	0.192496121836429	0.848407307258408	"No"	"No"	"No"
"CaT2T06g03627"	36.7992627098139	-0.657693070350356	0.503613244315165	-1.30594871714447	0.191569997819605	0.848407307258408	"No"	"No"	"No"
"CaT2T12g02135"	316.739554334525	0.221816960647958	0.170375477797264	1.30193008709801	0.192940286175486	0.849028996502933	"No"	"No"	"No"
"CaT2T09g01182"	4160.11152212362	0.122848971691326	0.0943705237439319	1.30177270208512	0.192994098107976	0.849082288586105	"No"	"No"	"No"
"CaT2T01g04465"	196.953845853977	-0.249320889445478	0.191610000973586	-1.30118933343071	0.193193655438127	0.849394954128047	"No"	"No"	"No"
"CaT2T06g03262"	569.90375457267	-0.176152082827247	0.135402100735022	-1.30095531657941	0.193273749937392	0.849394954128047	"No"	"No"	"No"
"CaT2T12g00644"	305.321420260718	0.21436795970688	0.164732557530079	1.30130899999982	0.193152707836699	0.849394954128047	"No"	"No"	"No"
"CaT2T09g01215"	8805.44740914423	0.115966952630723	0.089137091532519	1.30099547379124	0.193260004015307	0.849394954128047	"No"	"No"	"No"
"CaT2T11g00509"	252.902921027272	-0.252508716936662	0.194083448380725	-1.30103169045784	0.193247607568383	0.849394954128047	"No"	"No"	"No"
"CaT2T06g01860"	6120.7261902354	-0.164220204440691	0.126290375510798	-1.30033823857504	0.193485067720058	0.849989482811297	"No"	"No"	"No"
"CaT2T05g02977"	21.3186574416721	0.916564421560814	0.70501006727125	1.3000728132981	0.193576014527577	0.849989482811297	"No"	"No"	"No"
"CaT2T08g00885"	353.502930080207	-0.266466495575205	0.204958151107702	-1.30010196781674	0.193566023325132	0.849989482811297	"No"	"No"	"No"
"CaT2T05g03041"	1294.51320177517	0.15062511835092	0.115841782047187	1.3002658944729	0.193509852998031	0.849989482811297	"No"	"No"	"No"
"CaT2T01g00298"	866.662481900306	-0.159757039384371	0.123043575792715	-1.29837773614045	0.19415756578327	0.849994241942896	"No"	"No"	"No"
"CaT2T03g01781"	237.110474359431	-0.2587241793898	0.199371413313644	-1.29769948002918	0.194390622421902	0.849994241942896	"No"	"No"	"No"
"CaT2T07g00178"	3627.52176872461	-0.887658311941393	0.683890581887816	-1.29795370114777	0.194303245066856	0.849994241942896	"No"	"No"	"No"
"CaT2T03g00701"	163.681688499621	-0.254505488850644	0.195978605766766	-1.29863914407847	0.194067797768145	0.849994241942896	"No"	"No"	"No"
"CaT2T06g02051"	372.551943138636	-0.205111906457694	0.157806387885058	-1.29976935158729	0.193680032810752	0.849994241942896	"No"	"No"	"No"
"CaT2T08g02831"	19.580114956378	-0.738157442457999	0.568897594444738	-1.29752252367751	0.194451460421897	0.849994241942896	"No"	"No"	"No"
"CaT2T07g03200"	4990.87045980319	0.173329608771168	0.133576909194925	1.29760158260761	0.194424278053792	0.849994241942896	"No"	"No"	"No"
"CaT2T08g03157"	117.007619630537	0.324905381293022	0.250415674713995	1.29746423287641	0.194471503992004	0.849994241942896	"No"	"No"	"No"
"CaT2T07g00694"	882.350197168573	-0.274836551300403	0.21178276511832	-1.29772860009102	0.194380612216335	0.849994241942896	"No"	"No"	"No"
"CaT2T04g02670"	83.6409883889246	0.37371279674967	0.288079725898412	1.2972547637089	0.194543543477	0.849994241942896	"No"	"No"	"No"
"CaT2T06g00586"	76.0117427981118	0.408327091656377	0.314740797266736	1.29734402150074	0.194512844034005	0.849994241942896	"No"	"No"	"No"
"CaT2T08g00586"	464.641358908616	0.197146307329312	0.151984006416143	1.2971516673242	0.194579007008292	0.849994241942896	"No"	"No"	"No"
"CaT2T06g01746"	1078.49891279119	0.157402334843977	0.121206061596207	1.29863418356383	0.194069500935298	0.849994241942896	"No"	"No"	"No"
"CaT2T05g00678"	151.406634190982	-0.375043078976439	0.28910740154895	-1.29724481963129	0.194546963876289	0.849994241942896	"No"	"No"	"No"
"CaT2T01g04857"	64.1136929078504	-0.409442794407251	0.315112533041059	-1.29935420357876	0.193822400539473	0.849994241942896	"No"	"No"	"No"
"CaT2T06g02750"	132.424824681749	0.306944120124745	0.236481676451967	1.29796153651291	0.194300552461831	0.849994241942896	"No"	"No"	"No"
"CaT2T04g00058"	22.0454658100542	-0.714144712483305	0.550136196754749	-1.29812347686999	0.194244908165829	0.849994241942896	"No"	"No"	"No"
"CaT2T12g02137"	1144.65831541079	0.14097723299638	0.108582807830198	1.29833843693599	0.194171063844505	0.849994241942896	"No"	"No"	"No"
"CaT2T02g01920"	6631.02371036447	0.12394774839687	0.0954106631832874	1.29909744111894	0.193910491168262	0.849994241942896	"No"	"No"	"No"
"CaT2T05g03125"	1120.80101683653	-0.217793901105152	0.167884908994584	-1.29728099094468	0.194534522478025	0.849994241942896	"No"	"No"	"No"
"CaT2T12g00713"	515.229097668266	0.222414099952976	0.171123854015856	1.29972586950016	0.193694940628928	0.849994241942896	"No"	"No"	"No"
"CaT2T11g00206"	924.311397711388	0.181485134210977	0.139706689795411	1.29904397904457	0.193928836750669	0.849994241942896	"No"	"No"	"No"
"CaT2T05g00662"	457.458656044955	-0.221508455193302	0.170522694486572	-1.29899692155489	0.193944985645587	0.849994241942896	"No"	"No"	"No"
"CaT2T05g01592"	534.813338441029	-0.183262837418838	0.141177047176338	-1.29810646336817	0.194250753622153	0.849994241942896	"No"	"No"	"No"
"CaT2T02g00199"	553.325165489442	-0.218414007366535	0.168442906223973	-1.29666491906829	0.194746504797888	0.850543454352164	"No"	"No"	"No"
"CaT2T02g02180"	60.7931206738184	-0.422966224531435	0.326227199255093	-1.29653880944702	0.194789918364601	0.85055061716098	"No"	"No"	"No"
"CaT2T06g01903"	398.239519233758	0.221459476841874	0.17085941584282	1.29615026335805	0.194923721003339	0.850587630379121	"No"	"No"	"No"
"CaT2T05g01977"	343.546581566895	-0.234388861140957	0.180825124151775	-1.29621844442492	0.194900236785311	0.850587630379121	"No"	"No"	"No"
"CaT2T06g02722"	4753.49497046624	0.136299813023027	0.105153351616717	1.29620036762916	0.194906462936463	0.850587630379121	"No"	"No"	"No"
"CaT2T01g04380"	121.575769083217	0.383359056362793	0.295812740586522	1.29595180925165	0.194992088148512	0.850703644052252	"No"	"No"	"No"
"CaT2T10g02601"	9340.21603339982	-0.154238620911157	0.119039704700139	-1.29569055383398	0.195082117065858	0.850914092883021	"No"	"No"	"No"
"CaT2T07g00459"	450.664618848511	0.213158502412476	0.16453358352602	1.29553187771399	0.195136811917244	0.850970363556865	"No"	"No"	"No"
"CaT2T07g00152"	1383.19618823196	-0.192677588912203	0.148767428392814	-1.2951597738414	0.195265118334735	0.850983106680978	"No"	"No"	"No"
"CaT2T09g01427"	756.460904560572	-0.188137672672487	0.145259713823996	-1.29518135290039	0.195257675895816	0.850983106680978	"No"	"No"	"No"
"CaT2T01g01438"	1795.58753929745	-0.144047979612625	0.111208895779583	-1.29529187933067	0.195219559505477	0.850983106680978	"No"	"No"	"No"
"CaT2T01g00960"	238.199617904331	0.294377047861914	0.227320618184745	1.2949861310982	0.195325013851716	0.851061974542004	"No"	"No"	"No"
"CaT2T01g00508"	151.042398613675	-0.285838631752786	0.220841146225228	-1.29431782364175	0.195555662401041	0.851225340964835	"No"	"No"	"No"
"CaT2T02g02396"	330.367532501141	-0.207709589693537	0.160426763778107	-1.29473153233227	0.195412858315277	0.851225340964835	"No"	"No"	"No"
"CaT2T12g01389"	49.18968382673	0.567390792160235	0.43830616430705	1.29450789964879	0.195490042412731	0.851225340964835	"No"	"No"	"No"
"CaT2T08g01389"	515.186910108791	-0.195066031509769	0.150678828691123	-1.29458154940689	0.195464620627719	0.851225340964835	"No"	"No"	"No"
"CaT2T12g03720"	571.28069766301	0.173260027359787	0.133866798656607	1.29427183662045	0.195571540937749	0.851225340964835	"No"	"No"	"No"
"CaT2T09g01002"	4365.84878234478	-0.143192422258961	0.110704709606761	-1.29346278733399	0.195851046500007	0.852259704592145	"No"	"No"	"No"
"CaT2T07g02667"	614.545351658553	0.177819020315418	0.137534071107855	1.29290886893017	0.19604257971754	0.852512547805325	"No"	"No"	"No"
"CaT2T03g02155"	1223.5845720472	-0.15479387589462	0.119734395327869	-1.29281043655624	0.196076629898941	0.852512547805325	"No"	"No"	"No"
"CaT2T07g03002"	1056.26602888081	-0.163634053196604	0.126546802512086	-1.29307141664821	0.195986359946013	0.852512547805325	"No"	"No"	"No"
"CaT2T01g03232"	4259.55127049916	-0.119834968354192	0.0926888842023058	-1.29287313560315	0.196054940254061	0.852512547805325	"No"	"No"	"No"
"CaT2T01g01339"	7667.60243504273	-0.111486968330993	0.0863002176534691	-1.29185037259881	0.196408966940824	0.852572993217832	"No"	"No"	"No"
"CaT2T03g00697"	333.7229714767	-0.210523802472185	0.163406747666787	-1.28834216137437	0.197626882797734	0.852572993217832	"No"	"No"	"No"
"CaT2T07g00467"	1050.22030129294	0.165078854859037	0.127739885005931	1.29230470852054	0.196251642007148	0.852572993217832	"No"	"No"	"No"
"CaT2T03g00121"	1394.469853916	-0.134105297366157	0.104021235650385	-1.2892107705477	0.197324821623782	0.852572993217832	"No"	"No"	"No"
"CaT2T05g00587"	40.2380083093742	0.514537544879816	0.39935445903521	1.28842318706764	0.19759869159428	0.852572993217832	"No"	"No"	"No"
"CaT2T06g00143"	2795.20622062767	0.143889629520514	0.111709568974143	1.2880689706521	0.197721955513404	0.852572993217832	"No"	"No"	"No"
"CaT2T08g02659"	1096.63442894489	0.257992187810605	0.199684542192924	1.29199879458545	0.196357562037629	0.852572993217832	"No"	"No"	"No"
"CaT2T12g02430"	1195.32155140424	-0.175393778815216	0.136085975169092	-1.28884536850534	0.197451849962661	0.852572993217832	"No"	"No"	"No"
"CaT2T03g00734"	1970.18366138098	0.170988555123302	0.132728388337481	1.2882591076789	0.197655782656762	0.852572993217832	"No"	"No"	"No"
"CaT2T02g01885"	292.473782771808	0.229963251016245	0.178141528093878	1.29090197820161	0.196737669381449	0.852572993217832	"No"	"No"	"No"
"CaT2T05g01934"	109.256911680724	1.02670495702347	0.796702744263339	1.28869263274949	0.197504964742104	0.852572993217832	"No"	"Yes"	"No"
"CaT2T08g00727"	7644.8001383962	0.129986573100683	0.10082127405958	1.28927723154806	0.197301723557225	0.852572993217832	"No"	"No"	"No"
"CaT2T10g00986"	24.695060058732	0.638757246254657	0.495890748895622	1.28810075137963	0.197710893827729	0.852572993217832	"No"	"No"	"No"
"CaT2T08g01619"	351.441886611255	0.233585702734412	0.181105526907084	1.28977677668696	0.197128173396353	0.852572993217832	"No"	"No"	"No"
"CaT2T03g01772"	246.400701857448	-0.340727509470764	0.264371451634453	-1.28882111651711	0.197460283039453	0.852572993217832	"No"	"No"	"No"
"CaT2T06g00539"	46.4761113632803	-0.50094581336742	0.388949985823691	-1.28794403297522	0.197765446047238	0.852572993217832	"No"	"No"	"No"
"CaT2T09g00426"	228.717606843068	-0.269247437899222	0.208661314986182	-1.29035627862813	0.196926984983522	0.852572993217832	"No"	"No"	"No"
"CaT2T10g02815"	239.517530858446	0.252082720288754	0.195227367013736	1.29122634876809	0.196625201025784	0.852572993217832	"No"	"No"	"No"
"CaT2T01g05007"	2121.75731411254	0.135392737168585	0.105114199419916	1.28805373504022	0.197727258622111	0.852572993217832	"No"	"No"	"No"
"CaT2T01g04747"	35.8122155637088	0.515951644606727	0.399647375084765	1.29101722361443	0.19669770517634	0.852572993217832	"No"	"No"	"No"
"CaT2T02g02871"	1601.93431825525	-0.158468070969537	0.122898584493774	-1.289421449582	0.197251608371725	0.852572993217832	"No"	"No"	"No"
"CaT2T10g00033"	2355.28003482785	-0.135000701006698	0.104708705766176	-1.28929777155461	0.197294585418639	0.852572993217832	"No"	"No"	"No"
"CaT2T07g02856"	1446.07820743682	-0.139513510067597	0.10819679298641	-1.28944219340327	0.197244400744021	0.852572993217832	"No"	"No"	"No"
"CaT2T12g00936"	359.077601165471	-0.243619613476253	0.188899182343635	-1.2896806140382	0.197161573186254	0.852572993217832	"No"	"No"	"No"
"CaT2T08g01817"	9157.43596369391	-0.12175697658661	0.0944438532953647	-1.28919958619039	0.197328708865299	0.852572993217832	"No"	"No"	"No"
"CaT2T10g00933"	1250.82718023227	0.167152376621049	0.129714170364937	1.28862078946952	0.197529952291272	0.852572993217832	"No"	"No"	"No"
"CaT2T11g01820"	1727.16757580983	-0.138514140998701	0.107389223893821	-1.28983277815336	0.197108724538587	0.852572993217832	"No"	"No"	"No"
"CaT2T05g01400"	3224.77100689333	-0.126127495712175	0.0976200066160131	-1.29202506826593	0.196348463361452	0.852572993217832	"No"	"No"	"No"
"CaT2T01g01992"	419.007777406909	-0.740220826584155	0.574074447932507	-1.28941608401143	0.197253472718973	0.852572993217832	"No"	"No"	"No"
"CaT2T03g00807"	46736.6414032635	0.179714216190456	0.1394822993531	1.28843743631949	0.19759373416797	0.852572993217832	"No"	"No"	"No"
"CaT2T04g00443"	36.6428321578707	0.572675164778237	0.443320156552935	1.29178688654969	0.19643095789389	0.852572993217832	"No"	"No"	"No"
"CaT2T07g03219"	810.134197115192	0.182848264468954	0.141865338225193	1.28888611380679	0.197437682305114	0.852572993217832	"No"	"No"	"No"
"CaT2T08g02635"	4227.49611211097	-0.155608060083543	0.120437764242707	-1.29202049757384	0.196350046187437	0.852572993217832	"No"	"No"	"No"
"CaT2T08g00732"	375.197365053123	-0.233531451747337	0.180934548507501	-1.29069574425503	0.196809200958255	0.852572993217832	"No"	"No"	"No"
"CaT2T07g00606"	1212.61778507661	-0.170352273983663	0.13225498572953	-1.28805937291502	0.197725296216665	0.852572993217832	"No"	"No"	"No"
"CaT2T03g00852"	1897.85003220008	0.152524056572487	0.118297610584723	1.28932491382193	0.19728515312806	0.852572993217832	"No"	"No"	"No"
"CaT2T01g04028"	2053.80665062609	0.175800559784488	0.13611459286122	1.29156291099318	0.196508555265057	0.852572993217832	"No"	"No"	"No"
"CaT2T12g02019"	738.778819717076	-0.186044075171312	0.144063912045636	-1.29139957765674	0.196565157013012	0.852572993217832	"No"	"No"	"No"
"CaT2T12g02653"	126.24126629547	0.342124096513834	0.264682312399104	1.29258390337001	0.196155009767355	0.852572993217832	"No"	"No"	"No"
"CaT2T09g03005"	44.0684823532961	0.583871498190632	0.452251864466343	1.29103171057039	0.196692681885745	0.852572993217832	"No"	"No"	"No"
"CaT2T01g02909"	65.0346476327988	0.450296823714618	0.34966332980855	1.28780110845815	0.197815206343736	0.852606989069606	"No"	"No"	"No"
"CaT2T03g00900"	6058.50667374495	0.153072823313688	0.118949028084131	1.28687746154111	0.198137002190292	0.852824378345001	"No"	"No"	"No"
"CaT2T08g00349"	3932.36574021978	0.134200809298572	0.104305459997463	1.28661346493115	0.198229048145706	0.852824378345001	"No"	"No"	"No"
"CaT2T03g01549"	2617.55941585308	0.142280419996957	0.110603112063918	1.28640521357783	0.198301679832808	0.852824378345001	"No"	"No"	"No"
"CaT2T12g01547"	93.9548141153528	0.339035593214275	0.263415305517683	1.28707628642906	0.198067699869921	0.852824378345001	"No"	"No"	"No"
"CaT2T02g00027"	1594.70518967856	0.164169427484077	0.127649602842101	1.28609430682797	0.198410150789267	0.852824378345001	"No"	"No"	"No"
"CaT2T06g00957"	9565.83467795428	-0.141171113896027	0.109672150042267	-1.2872102337888	0.198021021231117	0.852824378345001	"No"	"No"	"No"
"CaT2T10g00455"	285.525023321663	-0.230522340343829	0.179114133247252	-1.2870136832006	0.198089518912485	0.852824378345001	"No"	"No"	"No"
"CaT2T03g01944"	488.455129262929	0.174629813470392	0.135720565488081	1.28668645641421	0.198203595559655	0.852824378345001	"No"	"No"	"No"
"CaT2T06g01320"	333.508652670276	0.253733170239442	0.19726627155486	1.28624710265728	0.198356837070361	0.852824378345001	"No"	"No"	"No"
"CaT2T02g00484"	3544.50476226355	-0.133143022033428	0.10350134913003	-1.28638924180746	0.198307251100084	0.852824378345001	"No"	"No"	"No"
"CaT2T12g00852"	488.13882543405	-0.212648634030895	0.165263133949582	-1.28672758980699	0.198189253141749	0.852824378345001	"No"	"No"	"No"
"CaT2T12g02114"	374.905129303383	0.314892793991454	0.244784404247569	1.28640872754695	0.198300454106709	0.852824378345001	"No"	"No"	"No"
"CaT2T05g03230"	53.7905509283144	0.418786923249287	0.325610172220174	1.28616044269682	0.198387073290109	0.852824378345001	"No"	"No"	"No"
"CaT2T07g03364"	1124.48496303275	0.180076793723415	0.140086068374431	1.28547253708409	0.198627207572089	0.853184673958986	"No"	"No"	"No"
"CaT2T04g01392"	40.141124149688	-0.576464406546135	0.448421146121689	-1.28554242263521	0.198602802210945	0.853184673958986	"No"	"No"	"No"
"CaT2T03g00624"	208.069987479599	-0.242940051584813	0.189016473032948	-1.28528507429331	0.198692683966551	0.853184673958986	"No"	"No"	"No"
"CaT2T12g01569"	31.4474074858739	-0.661710174732268	0.514847726506619	-1.28525414538033	0.198703488233069	0.853184673958986	"No"	"No"	"No"
"CaT2T04g02446"	62.6772977473263	-0.402089257105451	0.312763135898152	-1.28560310009293	0.198581614269034	0.853184673958986	"No"	"No"	"No"
"CaT2T01g00019"	319.318273487915	0.213935677439192	0.166470067032199	1.28513000116599	0.19874685932887	0.853190976764731	"No"	"No"	"No"
"CaT2T01g02264"	269.082952812575	0.232772850817048	0.181252076609367	1.2842492906645	0.199054743577124	0.853380962886275	"No"	"No"	"No"
"CaT2T10g02818"	174.677271574262	0.300844721535255	0.234210671157155	1.28450475825412	0.198965399761018	0.853380962886275	"No"	"No"	"No"
"CaT2T03g04386"	2489.11657012879	-0.189055847190259	0.147178777071902	-1.28453198858894	0.198955878316957	0.853380962886275	"No"	"No"	"No"
"CaT2T06g01607"	216.478760664584	0.266546173840883	0.207563932074378	1.28416421474117	0.199084503399136	0.853380962886275	"No"	"No"	"No"
"CaT2T10g02800"	75.0466004691857	0.426501336165591	0.331942464154639	1.28486524690888	0.198839377148115	0.853380962886275	"No"	"No"	"No"
"CaT2T02g02149"	46.2513185960792	-0.477340732717758	0.371635407676777	-1.28443286849814	0.198990538558265	0.853380962886275	"No"	"No"	"No"
